node,name,rw_betweenness
720575940621712166,NO.48,0.000754
720575940609439698,FB.1118,0.000754
720575940622085389,FB.1303,0.000754
720575940634539877,SMP.939,0.000753
720575940626858831,FB.1169,0.000751
720575940622089195,FB.1176,0.000751
720575940613729695,FB.1013,0.00075
720575940619296365,EB.42,0.000749
720575940634488939,FB.698,0.000745
720575940613958412,NO.77,0.000745
720575940622342576,EB.89,0.000744
720575940620059425,FB.1257,0.000741
720575940610973413,SMP.FB.34,0.00074
720575940630293445,SLP.533,0.000737
720575940610776900,FB.1295,0.000733
720575940632180909,FB.1092,0.000728
720575940634043640,FB.1166,0.000726
720575940620584497,FB.952,0.000726
720575940635911396,FB.1235,0.000723
720575940630644132,FB.967,0.000722
720575940637783971,FB.1088,0.000722
720575940607250697,NO.36,0.00072
720575940604667825,NO.238,0.000717
720575940629526570,NO.FB.21,0.000716
720575940620142196,NO.93,0.000716
720575940621022685,AOTU.FB.33,0.000715
720575940642051232,FB.1296,0.000714
720575940645002019,FB.1370,0.000713
720575940618734575,FB.1231,0.000711
720575940632255388,FB.1091,0.000711
720575940615484633,FB.1289,0.000708
720575940604969161,AOTU.FB.17,0.000707
720575940620872669,EB.157,0.000706
720575940615645841,FB.1330,0.000702
720575940635666409,FB.1123,0.000701
720575940612828926,FB.1290,0.000701
720575940626800400,FB.1319,0.0007
720575940619469147,FB.978,0.000699
720575940606102729,EB.135,0.000696
720575940635869541,FB.1219,0.000694
720575940623062453,FB.SMP.19,0.000692
720575940633423255,NO.FB.67,0.000692
720575940610178417,NO.61,0.000689
720575940624373837,EB.125,0.000684
720575940614012134,FB.1262,0.000684
720575940618195510,FB.1208,0.000684
720575940616891698,EB.307,0.000681
720575940640241037,FB.1217,0.00068
720575940625609810,FB.1246,0.000679
720575940628695034,FB.1150,0.000679
720575940610363059,NO.111,0.000678
720575940608068035,NO.FB.66,0.000677
720575940629516793,NO.193,0.000675
720575940623498476,NO.132,0.00067
720575940631626491,CRE.71,0.00067
720575940620443764,NO.FB.122,0.000669
720575940607290633,NO.126,0.000669
720575940637994328,FB.1071,0.000668
720575940621581526,FB.1337,0.000668
720575940635119758,FB.1145,0.000667
720575940625511762,EB.110,0.000666
720575940617716770,FB.1327,0.000665
720575940636271706,FB.1313,0.000663
720575940623233259,NO.20,0.000661
720575940638663000,NO.19,0.000661
720575940618956198,FB.1160,0.00066
720575940616571682,NO.152,0.000659
720575940618867888,FB.1230,0.000657
720575940632988351,EB.93,0.000656
720575940622873095,SLP.FB.8,0.000653
720575940626111527,FB.1364,0.000653
720575940620669110,FB.SMP.67,0.000649
720575940615677780,FB.1083,0.000648
720575940622184189,FB.1174,0.000647
720575940624576258,FB.1248,0.000646
720575940624689130,FB.SMP.57,0.000644
720575940615711745,FB.1110,0.000644
720575940637794163,FB.1035,0.000637
720575940630017593,FB.1192,0.000637
720575940626692039,NO.41,0.000636
720575940617180955,FB.SMP.6,0.000635
720575940626456083,EB.151,0.000634
720575940603238828,FB.1120,0.000633
720575940634040244,FB.1147,0.000631
720575940629711376,EB.184,0.00063
720575940649647225,FB.1165,0.00063
720575940602800608,FB.1214,0.000629
720575940622514695,FB.1283,0.000628
720575940616072861,FB.1350,0.000628
720575940627048976,FB.1097,0.000628
720575940633177696,FB.SMP.4,0.000628
720575940610355186,FB.1340,0.000627
720575940628211340,NO.113,0.000627
720575940625424642,NO.FB.54,0.000625
720575940629720848,EB.137,0.000624
720575940622092522,FB.1175,0.000622
720575940628639735,FB.1075,0.000621
720575940621656966,AOTU.FB.48,0.00062
720575940638251904,FB.1342,0.00062
720575940624280676,NO.83,0.000618
720575940616966557,NO.44,0.000616
720575940611475097,FB.1211,0.000615
720575940632640703,FB.1221,0.000614
720575940644038180,FB.1057,0.000613
720575940620476843,FB.1254,0.000613
720575940639598963,FB.1234,0.000613
720575940618648235,NO.123,0.000609
720575940626682384,FB.1026,0.000609
720575940620282906,EB.30,0.000609
720575940628972119,NO.146,0.000608
720575940621132065,NO.FB.101,0.000606
720575940617068066,FB.1349,0.000602
720575940618710918,NO.151,0.000602
720575940645203235,FB.SMP.12,0.000601
720575940617073876,FB.1404,0.0006
720575940612109363,FB.1267,0.000597
720575940631468258,FB.1315,0.000594
720575940619737510,NO.70,0.000591
720575940638302592,FB.1362,0.00059
720575940633913239,FB.1019,0.000589
720575940619835892,NO.109,0.000587
720575940629842499,FB.1223,0.000587
720575940623488551,FB.SMP.15,0.000587
720575940623816848,FB.1226,0.000586
720575940614174018,FB.909,0.000585
720575940610694067,FB.1293,0.000585
720575940623474412,FB.1300,0.000584
720575940603807422,FB.1141,0.000582
720575940620649292,NO.108,0.000582
720575940634288595,FB.799,0.000582
720575940626216177,FB.1345,0.000581
720575940634309565,FB.1220,0.000574
720575940628083712,FB.1129,0.000573
720575940621485552,FB.1253,0.000569
720575940615973771,NO.33,0.000569
720575940631520839,NO.64,0.000567
720575940621073246,NO.FB.89,0.000567
720575940624827523,NO.23,0.000566
720575940604125105,FB.1119,0.000565
720575940624163109,NO.127,0.000563
720575940607001045,FB.SMP.8,0.000563
720575940619160769,NO.50,0.000562
720575940643702551,NO.55,0.000561
720575940629423580,FB.CRE.75,0.000561
720575940619428272,FB.1178,0.000561
720575940627826448,FB.1241,0.000559
720575940624082725,NO.FB.53,0.000558
720575940637211957,FB.1072,0.000558
720575940629597647,NO.90,0.000557
720575940627145627,FB.1280,0.000556
720575940610448307,FB.1339,0.000556
720575940633815800,NO.FB.117,0.000555
720575940617819185,NO.46,0.000553
720575940630058827,NO.122,0.000547
720575940633391211,FB.1314,0.000547
720575940607339971,FB.1341,0.000546
720575940637503603,FB.1188,0.000545
720575940637519165,FB.SMP.50,0.000545
720575940622856781,FB.1204,0.000545
720575940622760682,LAL.FB.5,0.000543
720575940612249651,FB.1266,0.000543
720575940612861842,NO.38,0.000542
720575940628789698,FB.1317,0.000541
720575940613434786,NO.101,0.00054
720575940618901553,FB.1305,0.000539
720575940622733607,FB.1251,0.000536
720575940618774352,NO.157,0.000534
720575940634081272,FB.CRE.96,0.000534
720575940625733909,FB.1245,0.000533
720575940611117380,FB.1395,0.000533
720575940630050105,NO.FB.51,0.00053
720575940625925892,FB.1243,0.000525
720575940631353683,FB.1316,0.000525
720575940625346362,FB.1171,0.000522
720575940624341436,FB.1365,0.000519
720575940603925280,FB.1213,0.000514
720575940614837222,FB.1261,0.000514
720575940621074835,EB.159,0.000513
720575940636260442,FB.1272,0.000512
720575940623693320,FB.807,0.000512
720575940618798470,NO.FB.55,0.000509
720575940630278028,NO.79,0.000506
720575940624861017,FB.1039,0.000505
720575940624403044,FB.1336,0.000501
720575940639400307,FB.1311,0.0005
720575940629957432,FB.1354,0.000499
720575940631552204,FB.1167,0.000498
720575940631089256,FB.SMP.26,0.000497
720575940615976861,AOTU.FB.18,0.000497
720575940620629364,FB.1228,0.000497
720575940625156745,SMP.1228,0.000497
720575940621749261,PB.FB.9,0.000495
720575940647872889,NO.116,0.000495
720575940630706247,AOTU.FB.45,0.000494
720575940625176092,NO.106,0.000493
720575940629079084,FB.1277,0.000489
720575940620358012,FB.1367,0.000487
720575940627778137,AOTU.FB.14,0.000486
720575940618317726,FB.1258,0.000485
720575940606615561,FB.1184,0.00048
720575940621978904,FB.1079,0.000472
720575940627852226,FB.1240,0.000467
720575940615935325,AOTU.FB.35,0.000466
720575940614926475,EB.59,0.000463
720575940605361841,FB.1294,0.000463
720575940624783287,EB.247,0.000461
720575940639978704,FB.1186,0.000459
720575940626166012,FB.1322,0.000459
720575940605890434,NO.FB.112,0.000457
720575940626382973,FB.1321,0.000457
720575940635586851,NO.97,0.000455
720575940654122657,FB.1215,0.000453
720575940623043732,FB.1227,0.000452
720575940613760927,FB.1263,0.00045
720575940624737869,NO.72,0.000449
720575940635201422,NO.82,0.000445
720575940629907052,FB.1334,0.000445
720575940623540007,NO.FB.78,0.000443
720575940622609299,EB.134,0.000442
720575940632223132,FB.1237,0.000438
720575940627666793,FB.1279,0.000438
720575940604278705,AOTU.FB.37,0.000436
720575940631132985,FB.1386,0.000434
720575940613497490,NO.125,0.000429
720575940619781229,NO.49,0.000425
720575940626561448,SMP.FB.44,0.000425
720575940603676774,FB.1361,0.000419
720575940632894304,AOTU.FB.38,0.000415
720575940620139643,EB.82,0.000414
720575940628710014,FB.SMP.24,0.000411
720575940633623743,NO.96,0.000411
720575940628802041,EB.22,0.00041
720575940619893419,FB.1229,0.000408
720575940620095100,FB.1357,0.0004
720575940610453162,PB.EB.3,0.000396
720575940612807830,FB.1210,0.000396
720575940618014343,AOTU.FB.40,0.000395
720575940638498000,NO.FB.145,0.000392
720575940616855074,NO.59,0.000392
720575940612152930,NO.143,0.00039
720575940625824999,LAL.496,0.00039
720575940611425429,AOTU.FB.46,0.00039
720575940631831879,AOTU.FB.25,0.000389
720575940611568686,FB.1255,0.000389
720575940616205083,EB.293,0.000385
720575940624135205,FB.1250,0.000383
720575940631487047,EB.98,0.000382
720575940629801291,FB.SMP.41,0.000379
720575940606597724,FB.1396,0.000373
720575940619784374,AOTU.FB.12,0.000367
720575940622681889,AVLP.ME.4,0.000367
720575940620899964,NO.183,0.000366
720575940604518432,NO.71,0.000365
720575940638612190,AOTU.FB.36,0.000363
720575940627377346,FB.1152,0.000361
720575940619927322,SLP.SMP.219,0.00036
720575940626363654,EB.158,0.00036
720575940627296396,FB.1344,0.000357
720575940628843458,EB.9,0.000354
720575940633054874,FB.1273,0.000354
720575940611912362,FB.1360,0.000353
720575940621343764,NO.76,0.000352
720575940638070862,NO.170,0.00035
720575940622805798,FB.1301,0.000348
720575940621656815,NO.98,0.000346
720575940609116740,FB.1369,0.000344
720575940619025232,FB.1348,0.000344
720575940617559125,NO.227,0.000344
720575940624167973,FB.1225,0.000343
720575940629681168,AOTU.FB.41,0.000343
720575940628819447,NO.FB.71,0.000342
720575940622455369,NO.84,0.000338
720575940635239342,NO.129,0.000336
720575940633227055,FB.1323,0.000333
720575940602783968,EB.310,0.000332
720575940617296155,FB.1328,0.000331
720575940622713897,FB.SMP.54,0.000331
720575940619114689,NO.FB.90,0.00033
720575940615442315,FB.1392,0.000326
720575940612589735,NO.87,0.000326
720575940621202200,NO.74,0.000325
720575940616267348,FB.1329,0.000323
720575940645405060,FB.1310,0.00032
720575940612862882,NO.FB.84,0.000317
720575940630479631,FB.1343,0.000314
720575940625390266,SMP.1384,0.000314
720575940631621145,FB.SMP.70,0.000313
720575940604498208,NO.205,0.000312
720575940620958814,FB.1177,0.000308
720575940612710184,NO.FB.110,0.000308
720575940628072748,NO.164,0.000307
720575940624346917,AOTU.FB.31,0.000307
720575940643567652,NO.103,0.000306
720575940627798266,FB.CRE.89,0.000306
720575940630815059,SMP.1258,0.000305
720575940633021084,NO.FB.73,0.000304
720575940628352000,FB.1335,0.000298
720575940620932317,FB.SMP.55,0.000296
720575940616896581,FB.1209,0.000292
720575940603943456,FB.1422,0.000291
720575940619968892,NO.FB.69,0.000288
720575940627958046,EB.219,0.000288
720575940632614295,EB.35,0.000284
720575940618606715,AOTU.BU.6,0.000284
720575940638055869,EB.142,0.000284
720575940636513784,FB.1423,0.000284
720575940626327046,FB.SMP.112,0.000282
720575940608147413,NO.FB.111,0.000278
720575940614123570,NO.FB.62,0.000277
720575940629576960,FB.1356,0.000276
720575940630758014,NO.100,0.000275
720575940646521988,FB.1382,0.000273
720575940639426805,EB.129,0.000272
720575940611974354,FB.1338,0.000272
720575940611964882,EB.38,0.000272
720575940616884765,NO.186,0.00027
720575940610686938,NO.FB.85,0.00027
720575940628733292,EB.76,0.000265
720575940623066126,SLP.FB.16,0.000264
720575940615283771,FB.1331,0.000261
720575940617497211,FB.SMP.96,0.000258
720575940644614947,FB.1383,0.000258
720575940620474072,AOTU.FB.29,0.000256
720575940618742864,NO.FB.135,0.000248
720575940644525859,AOTU.FB.44,0.000247
720575940623298535,SLP.1009,0.000247
720575940606951893,EB.154,0.000244
720575940622030861,EB.329,0.000242
720575940613184362,NO.234,0.000239
720575940615098683,NO.FB.109,0.000239
720575940626449082,GA.PB.2,0.000238
720575940633738903,FB.1424,0.000238
720575940622810697,FB.SMP.93,0.000233
720575940621750285,NO.FB.120,0.000231
720575940634575711,NO_CONS.2567,0.000226
720575940612831486,NO.235,0.000225
720575940644765463,EB.20,0.000225
720575940618994603,AOTU.FB.34,0.000224
720575940607040981,EB.249,0.000223
720575940628805636,FB.1372,0.000221
720575940628909950,SMP.1375,0.00022
720575940604967270,EB.338,0.00022
720575940627640475,AOTU.FB.30,0.000217
720575940631058861,FB.1373,0.000216
720575940632736703,EB.170,0.000214
720575940620365812,FB.1390,0.000213
720575940612765330,NO.161,0.000212
720575940620957353,NO.85,0.000212
720575940628585922,NO.215,0.000209
720575940622331786,NO.FB.79,0.000206
720575940617187329,EB.334,0.000201
720575940634244207,NO.192,0.000196
720575940637681267,EB.173,0.000194
720575940624135060,EB.353,0.000191
720575940633120151,FB.1332,0.000191
720575940634338515,LAL.491,0.000191
720575940628858873,FB.SMP.64,0.00019
720575940630786733,NO.251,0.00019
720575940633303743,NO.89,0.000187
720575940630596921,NO.252,0.000186
720575940605591730,NO.204,0.000183
720575940624634040,AOTU.FB.43,0.000183
720575940619550708,FB.1358,0.000178
720575940623261703,FB.1377,0.000176
720575940632216289,NO.FB.97,0.000176
720575940629999119,NO.75,0.000173
720575940630984749,NO.250,0.000172
720575940614735558,NO.231,0.000172
720575940636395610,EB.195,0.000172
720575940625175960,AOTU.FB.52,0.000172
720575940645179592,EB.302,0.00017
720575940618306469,EB.192,0.00017
720575940631724717,NO.211,0.000167
720575940626579185,NO.155,0.000167
720575940603409632,NO.239,0.000165
720575940632880224,AOTU.BU.41,0.000161
720575940635622039,FB.1308,0.000159
720575940619253869,NO.FB.74,0.000156
720575940658852481,NO.189,0.000155
720575940638542936,NO.191,0.000152
720575940620423518,AOTU.BU.19,0.000148
720575940606734258,NO.282,0.000148
720575940615742977,NO.FB.93,0.000146
720575940631125036,EB.10,0.000143
720575940622014471,FB.1366,0.000143
720575940628812548,FB.1236,0.000141
720575940643535982,NO.FB.129,0.00014
720575940629345527,SMP.1178,0.000139
720575940609175758,NO.202,0.000139
720575940608064707,FB.1381,0.000138
720575940617178369,FB.1368,0.000138
720575940653654433,NO.FB.95,0.000138
720575940629008079,FB.1375,0.000137
720575940604518944,NO.FB.128,0.000137
720575940630286639,SMP.1861,0.000136
720575940634173176,FB.1411,0.000135
720575940630410321,NO.173,0.000128
720575940619215451,AOTU.FB.51,0.000128
720575940607263068,NO.FB.127,0.000128
720575940628182722,FB.1376,0.000126
720575940627602814,FB.SMP.83,0.000126
720575940637862062,EB.77,0.000122
720575940620664741,EB.352,0.000119
720575940627934449,PB.81,0.000119
720575940620614310,AOTU.BU.32,0.000119
720575940606697858,AOTU.BU.31,0.00011
720575940627526376,FB.1415,0.000109
720575940650362614,NO.241,0.000108
720575940640850595,SMP.1792,0.000108
720575940614297640,EB.348,0.000105
720575940635462318,NO.171,0.000104
720575940620776662,PB.34,0.000101
720575940613403042,NO.232,0.0001
720575940634360056,NO.295,9.9e-05
720575940635183728,FB.1363,9.9e-05
720575940660921985,EB.41,9.4e-05
720575940609843349,NO.281,9.2e-05
720575940623022315,NO.264,9.2e-05
720575940634192339,FB.1355,9.1e-05
720575940612047853,AOTU.BU.44,8.8e-05
720575940613301471,NO.200,8.5e-05
720575940637487593,EB.108,8.4e-05
720575940612712401,NO.236,8.1e-05
720575940610505701,EB.165,8.1e-05
720575940612310824,NO.FB.137,8.1e-05
720575940612248883,NO.FB.126,7.4e-05
720575940615661661,NO.144,7.3e-05
720575940619818593,NO.FB.133,7.2e-05
720575940621172941,AOTU.FB.53,7e-05
720575940620267073,NO.136,6.9e-05
720575940638846848,NO.246,6.8e-05
720575940616287377,NO.229,6.6e-05
720575940615023628,FB.1393,6.6e-05
720575940621537023,NO.266,6.5e-05
720575940624039370,NO.FB.143,6.3e-05
720575940621066776,EB.191,6.2e-05
720575940618146901,NO.FB.124,6.2e-05
720575940618292901,SMP.1590,5.9e-05
720575940630411823,NO.253,5.8e-05
720575940621289571,NO.FB.121,5.5e-05
720575940612979090,EB.183,5.2e-05
720575940609716430,AOTU.BU.45,5.1e-05
720575940612498984,AOTU.CRE.14,5e-05
720575940611216099,EB.44,4.8e-05
720575940623440381,NO.263,4.4e-05
720575940621861637,MB_PED.1,4.1e-05
720575940629902206,EB.18,4e-05
720575940642837870,AOTU.BU.53,3.8e-05
720575940643346336,FB.1371,3.6e-05
720575940621746154,FB.1403,3.4e-05
720575940610974577,LAL.116,3.3e-05
720575940636779753,AOTU.CRE.27,2.9e-05
720575940623059214,NO.224,2.6e-05
720575940624608714,NO.221,1.9e-05
720575940627877114,EB.179,1.9e-05
720575940629691753,GA.PB.1,1.5e-05
720575940635427982,EB.45,1e-05
720575940626721835,EB.61,0.0
