Id,Label,cell_class,nt_type,primary_type,side,super_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,closnesscentrality,betweenesscentrality,modularity_class
720575940616027037,FB.892,CX,GLUT,FB7M,right,central,14,27,41,95,317,412,0.282391,525.55988,4
720575940610165205,CRE.FB.19,CX,GLUT,FB5V,right,central,4,39,43,28,466,494,0.303489,180.401433,3
720575940610440049,FB.676,CX,ACH,FC3,right,central,20,33,53,191,326,517,0.306055,1214.042151,0
720575940611527794,NO.34,CX,ACH,PFNv,right,central,4,16,20,18,218,236,0.339873,8444.701265,3
720575940613300722,LAL.FB.2,CX,GLUT,FB5V,left,central,2,48,50,9,535,544,0.327147,127.387398,3
720575940619845547,EB.FB.5,CX,DA,ExR2_2,right,central,10,17,27,25,90,115,0.310699,11901.133068,4
720575940620941003,FB.398,CX,GLUT,FB2J_a,left,central,10,64,74,92,666,758,0.328419,1777.766268,1
720575940621613508,CRE.FB.14,CX,GLUT,FB5V,right,central,4,45,49,34,554,588,0.306982,202.096947,3
720575940622523101,SMP.FB.30,CX,GLUT,FB5P,left,central,4,27,31,30,357,387,0.295137,130.754743,0
720575940622605320,CRE.FB.26,CX,GLUT,FB5V,left,central,4,41,45,30,435,465,0.304766,270.611814,3
720575940623317321,FB.55,unknown,unknown,AOTU046,right,central,27,58,85,194,487,681,0.280554,48412.167319,4
720575940628856514,CRE.FB.25,CX,GLUT,FB5V,left,central,4,41,45,23,492,515,0.322258,302.73517,3
720575940637899197,AOTU.FB.2,unknown,GLUT,AOTU046,left,central,25,56,81,195,547,742,0.287559,37383.638114,4
720575940637924324,CRE.FB.11,CX,GLUT,FB5V,left,central,10,51,61,80,730,810,0.320171,799.323769,3
720575940613005937,FB.617,CX,ACH,FC2C,left,central,35,15,50,376,147,523,0.301996,1565.464732,2
720575940618292901,SMP.1590,CX,GLUT,FB6S,right,central,1,2,3,5,8,13,0.25743,43.318937,0
720575940619025232,FB.1348,CX,ACH,FS3,left,central,8,1,9,75,9,84,0.244129,13.322238,2
720575940624295096,FB.845,CX,ACH,FC2B,left,central,22,8,30,339,98,437,0.302854,538.195504,2
720575940624895821,FB.918,CX,ACH,vDeltaC,right,central,24,12,36,221,163,384,0.277976,936.303921,2
720575940627617866,FB.1037,CX,unknown,FC2C,left,central,18,8,26,277,68,345,0.300118,1123.616279,2
720575940631621145,FB.SMP.70,CX,ACH,FS3,left,central,8,2,10,71,10,81,0.253946,60.220007,2
720575940637519165,FB.SMP.50,CX,ACH,FS4A,left,central,6,1,7,54,6,60,0.238162,21.781348,4
720575940639426805,EB.129,CX,GABA,ER2,left,central,3,1,4,58,1,59,0.242406,350.43506,4
720575940609913646,FB.582,CX,GLUT,FB1E,right,central,15,37,52,172,249,421,0.330292,1202.093189,4
720575940625899751,FB.863,CX,GLUT,FB1F,left,central,17,22,39,113,195,308,0.347983,4325.313357,4
720575940633924653,FB.674,CX,GLUT,FB1E,left,central,15,37,52,169,294,463,0.337608,1568.829299,4
720575940651290358,SMP.2115,CX,unknown,FB1F,right,central,11,22,33,80,165,245,0.336599,1855.243521,4
720575940623059214,NO.224,CX,DA,PFNp,right,central,1,1,2,2,3,5,0.265976,0,4
720575940625516830,EB.152,CX,GABA,ER4d,left,central,5,12,17,6,15,21,0.221264,761.328412,5
720575940623973837,EB.55,CX,GABA,EL,right,central,16,19,35,68,32,100,0.257954,43454.63076,5
720575940624180263,EB.162,CX,GABA,ER4d,left,central,10,7,17,10,9,19,0.245162,2461.356341,5
720575940624373837,EB.125,CX,GABA,ER4d,right,central,6,5,11,7,5,12,0.25743,5660.699523,5
720575940626456083,EB.151,CX,GABA,ER4d,left,central,5,2,7,6,2,8,0.205266,330.093588,5
720575940629720848,EB.137,CX,GABA,ER4d,right,central,5,5,10,5,5,10,0.231843,794.969154,5
720575940635152153,EB.118,CX,GABA,ER4d,right,central,7,7,14,9,9,18,0.234335,827.663252,5
720575940627958046,EB.219,CX,GABA,ER3d,right,central,3,1,4,112,1,113,0.228137,7.864429,4
720575940613760927,FB.1263,CX,ACH,vDeltaK,left,central,10,7,17,114,77,191,0.28953,93.913986,3
720575940627296396,FB.1344,CX,ACH,vDeltaK,left,central,8,5,13,75,60,135,0.264208,67.697417,3
720575940627852226,FB.1240,CX,ACH,vDeltaK,right,central,12,7,19,119,63,182,0.265976,129.543319,3
720575940628057862,FB.452,CX,GLUT,FB4O,left,central,10,52,62,84,374,458,0.332404,3244.407413,3
720575940630985811,FB.1276,CX,ACH,vDeltaL,right,central,14,9,23,119,88,207,0.273107,238.886674,3
720575940631353683,FB.1316,CX,ACH,vDeltaK,right,central,11,8,19,91,87,178,0.297738,230.57778,3
720575940628072748,NO.164,CX,unknown,PFNp,right,central,1,5,6,7,29,36,0.290943,9.3559,4
720575940614012134,FB.1262,CX,ACH,vDeltaK,left,central,12,7,19,136,83,219,0.284771,294.28832,3
720575940615610836,FB.1232,CX,ACH,vDeltaK,left,central,15,7,22,152,81,233,0.291865,916.299781,3
720575940620958814,FB.1177,CX,ACH,vDeltaK,right,central,8,6,14,100,46,146,0.272263,110.525548,3
720575940628695660,FB.1127,CX,ACH,vDeltaM,right,central,7,13,20,106,103,209,0.265002,89.962685,3
720575940634043640,FB.1166,CX,ACH,vDeltaJ,right,central,14,10,24,125,74,199,0.294579,587.754866,3
720575940614174018,FB.909,CX,GLUT,FB4A,right,central,19,22,41,139,165,304,0.316077,130.968597,0
720575940639924176,FB.365,CX,GLUT,FB6X,left,central,16,53,69,147,792,939,0.290776,604.734523,2
720575940637969222,SLP.FB.5,CX,GLUT,FB8F_b,right,central,3,21,24,15,186,201,0.289654,257.9977,4
720575940615654715,FB.1259,CX,ACH,vDeltaA_a,right,central,16,8,24,116,104,220,0.289158,1749.119582,4
720575940618679280,FB.1080,CX,ACH,vDeltaA_a,right,central,17,10,27,132,81,213,0.263967,2430.1121,4
720575940615712468,FB.1307,CX,ACH,vDeltaA_a,right,central,7,12,19,56,107,163,0.264518,3420.256939,4
720575940629864515,FB.1238,CX,ACH,vDeltaA_a,right,central,12,8,20,101,85,186,0.264621,933.0519,4
720575940604561766,NO.94,CX,ACH,PFNm,right,central,3,18,21,15,119,134,0.327147,2660.262912,0
720575940613301471,NO.200,CX,DA,PFNp,right,central,1,3,4,3,12,15,0.288418,11.767355,0
720575940624280676,NO.83,CX,ACH,PFNm,right,central,6,11,17,20,49,69,0.284611,369.13813,4
720575940620428225,CRE.FB.3,CX,GLUT,FB5V,left,central,10,70,80,90,831,921,0.326988,1148.464391,3
720575940631372369,EB.143,CX,ACH,PEN_b/PEN2,left,central,1,7,8,1,15,16,0.277291,476.669114,5
720575940636730694,EB.39,CX,ACH,EPG,right,central,8,3,11,8,5,13,0.301368,9626.066074,5
720575940617193886,FB.1287,CX,GLUT,FB9B,right,central,5,16,21,22,152,174,0.294536,859.418282,4
720575940611468185,FB.944,CX,ACH,vDeltaA_a,left,central,23,14,37,175,139,314,0.264967,1775.235705,4
720575940620443764,NO.FB.122,CX,SER,PFNp,right,central,3,3,6,15,17,32,0.241568,8.906371,0
720575940611308259,FB.945,CX,ACH,vDeltaD,left,central,14,16,30,146,186,332,0.277862,71.613964,2
720575940612248743,FB.982,CX,SER,vDeltaC,right,central,13,18,31,131,198,329,0.281176,294.476057,4
720575940612377775,FB.1031,CX,SER,vDeltaC,right,central,15,12,27,107,164,271,0.274364,233.711041,2
720575940632423442,FB.939,CX,unknown,vDeltaC,right,central,17,21,38,127,203,330,0.280981,987.233418,4
720575940632803007,FB.931,CX,unknown,vDeltaC,right,central,14,23,37,112,226,338,0.284731,747.278461,2
720575940652886177,SMP.FB.36,CX,GLUT,FB6T,right,central,6,16,22,45,344,389,0.27455,469.311365,2
720575940608068035,NO.FB.66,CX,ACH,PFNm,left,central,4,13,17,18,73,91,0.319263,2228.815046,0
720575940607330825,NO.81,CX,ACH,PFNm,left,central,7,12,19,26,49,75,0.303625,532.39737,0
720575940610363059,NO.111,CX,ACH,PFNm,left,central,1,13,14,3,80,83,0.311702,11.896456,0
720575940635229797,NO.62,CX,ACH,PFNm,left,central,7,14,21,49,57,106,0.307914,841.505149,4
720575940638576462,FB.1122,CX,ACH,vDeltaM,left,central,8,13,21,118,108,226,0.278281,289.310682,3
720575940620932317,FB.SMP.55,CX,ACH,FS3,left,central,9,1,10,68,5,73,0.225598,75.19126,2
720575940627126787,FB.973,CX,ACH,FC2C,left,central,16,11,27,174,80,254,0.301413,1867.730904,0
720575940634192339,FB.1355,CX,GLUT,FB4E,left,central,2,4,6,15,43,58,0.251146,1.737096,3
720575940629711376,EB.184,CX,GABA,ER3d,right,central,3,4,7,108,5,113,0.246025,15.289631,4
720575940617187329,EB.334,CX,GABA,ER3d,right,central,3,3,6,56,4,60,0.2429,11.181682,4
720575940635183728,FB.1363,CX,unknown,FS2,left,central,6,1,7,43,6,49,0.23655,0.720969,0
720575940629842499,FB.1223,CX,ACH,vDeltaK,left,central,12,8,20,98,68,166,0.284691,85.80023,3
720575940609116740,FB.1369,CX,ACH,vDeltaM,left,central,3,6,9,37,42,79,0.246294,38.848886,3
720575940621434150,FB.1284,CX,ACH,vDeltaK,left,central,11,5,16,120,79,199,0.269226,248.542769,3
720575940625817256,FB.1244,CX,ACH,vDeltaK,right,central,13,10,23,113,93,206,0.278625,660.828542,3
720575940627778137,AOTU.FB.14,TuBu,ACH,TuBu07,left,central,4,3,7,23,78,101,0.245965,0,4
720575940624403044,FB.1336,CX,DA,vDeltaM,left,central,8,5,13,82,23,105,0.255322,151.284646,3
720575940644038180,FB.1057,CX,ACH,vDeltaK,left,central,13,6,19,130,99,229,0.264276,85.59396,3
720575940630580255,FB.914,CX,ACH,vDeltaK,right,central,21,11,32,211,140,351,0.295653,929.039967,3
720575940635666409,FB.1123,CX,ACH,vDeltaK,left,central,14,6,20,139,86,225,0.267062,110.679249,3
720575940610973413,SMP.FB.34,CX,GLUT,FB6T,left,central,5,21,26,31,345,376,0.281567,411.006727,2
720575940611974354,FB.1338,CX,ACH,FS3,right,central,10,1,11,69,8,77,0.239428,3.753693,2
720575940630982712,SMP.FB.38,CX,GLUT,FB6T,left,central,4,20,24,25,302,327,0.287029,1407.424432,2
720575940625156745,SMP.1228,CX,GLUT,FB8F_a,left,central,3,12,15,19,79,98,0.26438,131.939934,4
720575940633021084,NO.FB.73,CX,ACH,PFNp,left,central,2,3,5,10,18,28,0.244423,64.361289,3
720575940615711745,FB.1110,CX,ACH,vDeltaL,left,central,11,9,20,104,108,212,0.287844,458.576494,3
720575940654008993,NO.FB.63,CX,ACH,PFNm,right,central,9,17,26,57,102,159,0.303307,996.423345,4
720575940625951321,NO.FB.52,CX,ACH,PFNm,right,central,10,16,26,71,105,176,0.30495,1274.958558,4
720575940638490531,NO.57,CX,ACH,PFNm,right,central,8,11,19,42,62,104,0.306982,1478.702601,4
720575940635462318,NO.171,CX,unknown,PFNm,left,central,2,1,3,5,5,10,0.237939,3.858217,4
720575940639184361,FB.421,CX,GLUT,FB7G,left,central,41,52,93,372,513,885,0.317016,4539.904614,4
720575940610178417,NO.61,CX,ACH,PFNv,left,central,4,15,19,17,341,358,0.311702,222.77032,3
720575940632988351,EB.93,CX,GABA,ER2,right,central,4,2,6,120,3,123,0.224474,2088.956696,4
720575940628733292,EB.76,CX,GABA,ER2,right,central,5,1,6,72,1,73,0.183339,24.748074,4
720575940637625203,FB.1187,CX,ACH,vDeltaL,right,central,13,7,20,96,65,161,0.276045,257.148427,3
720575940616440537,FB.660,CX,GLUT,FB2F_c,right,central,6,45,51,42,344,386,0.30092,654.772918,0
720575940623436531,FB.1172,CX,GLUT,FB9B,right,central,1,17,18,9,125,134,0.286745,150.26004,4
720575940611912362,FB.1360,CX,GLUT,FB9B,left,central,2,5,7,11,37,48,0.253692,0.416667,4
720575940613388753,FB.1309,CX,ACH,vDeltaA_a,right,central,8,4,12,55,52,107,0.256388,338.983096,4
720575940624341436,FB.1365,CX,GLUT,FB9B,left,central,2,7,9,14,55,69,0.250432,2041.688824,4
720575940624773916,FB.1247,CX,unknown,FB9B,right,central,6,9,15,35,101,136,0.291571,2993.319177,4
720575940626397127,FB.1131,CX,GLUT,FB9B,left,central,5,13,18,33,112,145,0.290651,3177.578126,4
720575940627046479,FB.1199,CX,GLUT,FB9C,left,central,6,11,17,49,96,145,0.280282,454.629248,4
720575940629957432,FB.1354,CX,GLUT,FB9B,right,central,3,7,10,13,49,62,0.254456,20.099455,4
720575940630329820,FB.1299,CX,unknown,FB9B,left,central,5,8,13,32,71,103,0.285091,798.714922,4
720575940632677331,FB.1274,CX,GLUT,FB9C,right,central,6,9,15,42,86,128,0.262735,248.912616,4
720575940644614947,FB.1383,CX,GLUT,FB9B,right,central,2,2,4,11,14,25,0.245876,0,4
720575940628073235,FB.1163,CX,GLUT,SA1,right,central,12,14,26,75,97,172,0.242522,426.211112,4
720575940611185123,FB.795,CX,GLUT,SA2,left,central,19,22,41,141,172,313,0.252366,2514.116716,4
720575940616200298,FB.792,CX,GLUT,SA1,right,central,13,28,41,104,220,324,0.261077,2941.957835,4
720575940616400704,FB.727,CX,GLUT,SA1,right,central,20,19,39,158,126,284,0.260272,744.492903,4
720575940619766655,FB.1159,CX,ACH,vDeltaA_a,right,central,15,3,18,116,32,148,0.246504,621.866697,4
720575940623808526,FB.936,CX,GLUT,SA2,left,central,19,10,29,161,70,231,0.27924,1549.013592,4
720575940625863690,FB.739,CX,GLUT,SA2,left,central,23,23,46,176,160,336,0.284931,7425.49074,4
720575940629836611,FB.881,CX,GLUT,SA1,right,central,16,30,46,123,235,358,0.281841,6654.229773,4
720575940631100124,FB.1034,CX,GLUT,SA1,right,central,17,11,28,135,72,207,0.283735,1698.723243,4
720575940635568480,FB.980,CX,GLUT,FB1B,left,central,11,19,30,73,143,216,0.255837,1735.951397,4
720575940637674915,FB.1044,CX,GLUT,SA1,right,central,10,22,32,63,153,216,0.247406,5074.858375,4
720575940633177696,FB.SMP.4,CX,GLUT,FB8F_a,left,central,6,12,18,48,87,135,0.288459,263.343311,4
720575940637653605,SMP.FB.46,CX,GLUT,FB8F_a,left,central,6,16,22,40,136,176,0.271862,200.213768,4
720575940616571682,NO.152,CX,ACH,PFNm,right,central,4,8,12,18,37,55,0.273365,916.809252,4
720575940629597647,NO.90,CX,ACH,PFNa,right,central,3,7,10,10,34,44,0.305179,7627.682937,1
720575940605754033,FB.322,CX,GLUT,FB4F_a,left,central,25,64,89,171,771,942,0.311894,2084.307253,3
720575940607339971,FB.1341,CX,ACH,vDeltaL,left,central,6,8,14,65,91,156,0.285855,80.366995,3
720575940613200559,CRE.FB.31,CX,GLUT,FB5P,right,central,10,36,46,76,591,667,0.308383,491.890223,0
720575940615023628,FB.1393,CX,unknown,vDeltaL,left,central,2,2,4,14,13,27,0.239768,0.034335,3
720575940615484633,FB.1289,CX,ACH,vDeltaM,right,central,8,9,17,104,74,178,0.277178,76.829007,3
720575940615921803,CRE.FB.36,CX,SER,FB4F_a,right,central,15,53,68,113,669,782,0.315388,546.731949,3
720575940618317726,FB.1258,CX,ACH,vDeltaL,left,central,7,5,12,59,58,117,0.276384,73.207863,3
720575940619428272,FB.1178,CX,ACH,vDeltaM,left,central,6,10,16,92,75,167,0.277481,40.330693,3
720575940622514695,FB.1283,CX,ACH,vDeltaM,left,central,5,7,12,103,55,158,0.255934,24.318314,3
720575940622856781,FB.1204,CX,ACH,vDeltaM,left,central,8,8,16,100,73,173,0.276686,57.827196,3
720575940622905869,FB.1203,CX,ACH,vDeltaM,left,central,8,9,17,162,95,257,0.26622,95.322235,3
720575940625609810,FB.1246,CX,ACH,vDeltaM,right,central,8,10,18,136,83,219,0.271679,75.859029,3
720575940625781180,FB.1268,CX,ACH,vDeltaL,left,central,16,7,23,156,83,239,0.275595,638.363698,3
720575940637211957,FB.1072,CX,ACH,vDeltaL,left,central,10,9,19,88,87,175,0.277367,168.293358,3
720575940640241037,FB.1217,CX,ACH,vDeltaM,right,central,6,12,18,84,89,173,0.277481,145.660086,3
720575940646521988,FB.1382,CX,ACH,vDeltaM,left,central,4,5,9,44,30,74,0.253724,28.454988,3
720575940630111628,FB.1191,CX,GLUT,FB9B,left,central,7,14,21,47,117,164,0.285734,8887.938369,4
720575940627097862,CRE.FB.40,CX,GLUT,FB2C,right,central,15,21,36,90,227,317,0.349061,1843.577971,0
720575940635992718,FB.400,CX,GLUT,CB4171,left,central,9,70,79,115,672,787,0.324372,197.419804,1
720575940628843458,EB.9,CX,ACH,EPG,right,central,1,2,3,1,3,4,0.219206,20276.08495,3
720575940631125036,EB.10,CX,ACH,EPG,right,central,2,2,4,3,3,6,0.258678,37063.447204,3
720575940626923029,FB.1076,CX,ACH,vDeltaA_a,left,central,14,15,29,101,126,227,0.262429,19029.915839,4
720575940635622039,FB.1308,CX,GLUT,FB4A,right,central,6,8,14,39,52,91,0.291781,24.677801,0
720575940638542936,NO.191,CX,unknown,PFNp,right,central,2,1,3,7,4,11,0.277026,55.032356,3
720575940619893419,FB.1229,DAN,DA,PAM09,left,central,3,7,10,23,36,59,0.267238,128.981127,2
720575940619586676,FB.1051,CX,ACH,vDeltaA_a,left,central,17,18,35,139,132,271,0.286745,13797.043897,4
720575940619084891,SLP.FB.10,CX,GLUT,FB8A,right,central,8,20,28,48,303,351,0.286502,1968.455451,4
720575940622085389,FB.1303,CX,unknown,FB9B,right,central,5,9,14,32,80,112,0.260406,7117.853033,4
720575940629372747,FB.787,CX,GLUT,FB9A,left,central,9,31,40,73,280,353,0.275932,1799.390948,4
720575940642870820,FB.964,CX,GLUT,SA1,right,central,12,22,34,75,157,232,0.282037,3448.930802,4
720575940612937073,EB.111,CX,ACH,ExR7,left,central,4,20,24,10,150,160,0.362612,22335.463224,4
720575940628164140,FB.765,CX,GLUT,FB2C,right,central,15,40,55,81,289,370,0.352767,2399.565522,0
720575940637195895,FB.938,CX,GLUT,FB3B,right,central,5,30,35,56,244,300,0.332241,330.970158,1
720575940623816848,FB.1226,CX,ACH,vDeltaK,left,central,9,7,16,104,81,185,0.261447,17.949329,3
720575940628471868,FB.1128,CX,ACH,vDeltaK,left,central,13,5,18,110,61,171,0.259905,180.116772,3
720575940624323592,CRE.FB.22,CX,GLUT,FB6X,right,central,15,39,54,117,495,612,0.282155,1059.601279,2
720575940619160769,NO.50,CX,ACH,PFNa,right,central,2,19,21,2,117,119,0.301413,25.072718,1
720575940617211968,FB.979,CX,ACH,FC1D,right,central,12,19,31,100,153,253,0.295266,118.842333,1
720575940636413176,EB.221,CX,GABA,ER3d,left,central,7,2,9,118,2,120,0.268512,1182.171135,4
720575940602783968,EB.310,CX,GABA,ER3d,left,central,4,2,6,29,2,31,0.265662,61.963009,4
720575940627877114,EB.179,CX,GABA,ER3w,left,central,2,1,3,68,1,69,0.164998,0,4
720575940617178369,FB.1368,CX,ACH,vDeltaM,left,central,3,2,5,36,10,46,0.252649,5.254385,3
720575940621978904,FB.1079,CX,ACH,vDeltaK,right,central,12,6,18,105,67,172,0.273254,418.700917,3
720575940621372713,FB.1347,CX,GLUT,FB9B,left,central,1,16,17,7,155,162,0.295352,47.456086,4
720575940608434883,FB.748,CX,GLUT,SAF,left,central,19,38,57,153,300,453,0.277026,20311.842698,4
720575940623738516,FB.1201,CX,ACH,vDeltaA_a,right,central,15,10,25,113,87,200,0.259539,2376.851778,4
720575940628802632,FB.1105,CX,ACH,vDeltaA_a,left,central,17,18,35,123,130,253,0.265279,10069.472468,4
720575940630596921,NO.252,CX,DA,PFNp,right,central,2,3,5,9,12,21,0.288213,3.758144,4
720575940627798266,FB.CRE.89,CX,ACH,FR2,right,central,8,1,9,47,1,48,0.269011,609.059025,1
720575940608047299,NO.8,CX,ACH,PFNa,right,central,1,30,31,4,275,279,0.311367,18.132167,1
720575940642486747,NO.43,CX,ACH,PFNa,left,central,1,22,23,5,158,163,0.293301,33.939852,1
720575940633120151,FB.1332,CX,GLUT,FB5W,left,central,4,6,10,30,35,65,0.259672,10.493579,0
720575940630252955,SMP.FB.42,CX,GLUT,FB8A,right,central,3,27,30,19,369,388,0.288131,239.473974,4
720575940610070626,SLP.FB.6,CX,GLUT,SA3,right,central,9,21,30,70,146,216,0.267555,939.690561,4
720575940610095322,FB.1140,CX,GLUT,SA2,left,central,13,10,23,95,66,161,0.284132,848.549933,4
720575940613429314,FB.943,CX,GLUT,SA1,right,central,22,14,36,169,90,259,0.276913,3113.079757,4
720575940614038751,FB.1111,CX,GLUT,SAF,right,central,6,14,20,48,96,144,0.258678,167.635009,4
720575940619082405,FB.907,CX,GLUT,SA3,right,central,10,27,37,76,195,271,0.271935,1697.3782,4
720575940632223132,FB.1237,CX,GLUT,SAF,left,central,6,8,14,47,53,100,0.224573,12.266793,4
720575940634062328,FB.820,CX,GLUT,SAF,left,central,12,30,42,85,239,324,0.27296,1953.39854,4
720575940622226870,FB.950,CX,GLUT,FB3B,left,central,7,28,35,74,250,324,0.348162,1498.233126,1
720575940604278705,AOTU.FB.37,TuBu,ACH,TuBu07,right,central,4,3,7,45,31,76,0.245965,0,4
720575940606697858,AOTU.BU.31,TuBu,ACH,TuBu03,right,central,3,4,7,5,20,25,0.251458,0,4
720575940609648226,AOTU.FB.49,TuBu,ACH,TuBu09,left,central,4,3,7,29,76,105,0.245281,3037.324605,4
720575940610931058,AOTU.FB.28,TuBu,ACH,TuBu03,right,central,3,5,8,9,155,164,0.246115,51.046485,4
720575940612942998,AOTU.FB.19,TuBu,ACH,TuBu04,right,central,2,11,13,14,165,179,0.25452,49.509174,4
720575940613090710,AOTU.FB.16,TuBu,ACH,TuBu04,right,central,2,9,11,10,165,175,0.251864,51.830207,4
720575940615846356,AOTU.FB.10,TuBu,ACH,TuBu07,right,central,3,5,8,31,106,137,0.246354,1611.877826,4
720575940615935325,AOTU.FB.35,TuBu,ACH,TuBu09,right,central,4,4,8,33,129,162,0.246085,2020.490608,4
720575940617172436,AOTU.FB.3,TuBu,ACH,TuBu07,right,central,4,6,10,36,255,291,0.26622,48.293848,4
720575940618014343,AOTU.FB.40,TuBu,ACH,TuBu04,left,central,2,8,10,8,63,71,0.254233,7.410778,4
720575940618606715,AOTU.BU.6,TuBu,ACH,TuBu07,right,central,2,5,7,8,22,30,0.26192,21.553785,4
720575940619172079,AOTU.FB.4,TuBu,ACH,TuBu07,right,central,5,5,10,51,315,366,0.246294,10271.380363,4
720575940619784374,AOTU.FB.12,TuBu,ACH,TuBu09,right,central,5,3,8,34,101,135,0.243367,6.070751,4
720575940620139643,EB.82,CX,GABA,ER2,right,central,4,1,5,96,2,98,0.268512,267.751958,4
720575940620423518,AOTU.BU.19,TuBu,ACH,TuBu07,left,central,3,4,7,12,9,21,0.247921,0,4
720575940621022685,AOTU.FB.33,TuBu,ACH,TuBu09,right,central,5,4,9,50,142,192,0.246025,22.172431,4
720575940622073235,AOTU.FB.32,TuBu,ACH,TuBu09,left,central,6,2,8,29,16,45,0.247709,59.932241,4
720575940624346917,AOTU.FB.31,TuBu,ACH,TuBu07,right,central,4,3,7,21,38,59,0.245965,0,4
720575940624634040,AOTU.FB.43,TuBu,ACH,TuBu09,right,central,4,2,6,14,19,33,0.245578,0,4
720575940625175960,AOTU.FB.52,TuBu,ACH,TuBu09,left,central,4,1,5,20,13,33,0.243483,0,4
720575940625805906,AOTU.FB.27,TuBu,ACH,TuBu03,left,central,4,10,14,13,150,163,0.254616,46.379747,4
720575940625819535,AOTU.BU.13,TuBu,ACH,TuBu07,right,central,3,4,7,12,75,87,0.246234,9.847729,4
720575940625848330,AOTU.FB.21,TuBu,ACH,TuBu04,right,central,1,11,12,9,169,178,0.254616,19.402295,4
720575940626048540,AOTU.FB.20,TuBu,ACH,TuBu03,right,central,2,5,7,10,158,168,0.264208,11.613873,4
720575940626780422,AOTU.FB.26,TuBu,ACH,TuBu07,left,central,4,5,9,31,149,180,0.246174,5627.14962,4
720575940627243267,AOTU.FB.42,TuBu,ACH,TuBu09,left,central,3,5,8,26,108,134,0.250773,60.030202,4
720575940627640475,AOTU.FB.30,TuBu,ACH,TuBu04,left,central,2,6,8,5,45,50,0.252554,19.145407,4
720575940628078908,AOTU.FB.39,TuBu,ACH,TuBu03,left,central,2,4,6,13,115,128,0.24404,44.979342,4
720575940629681168,AOTU.FB.41,TuBu,ACH,TuBu09,right,central,4,3,7,26,32,58,0.245965,0,4
720575940630706247,AOTU.FB.45,TuBu,ACH,TuBu09,left,central,5,2,7,25,36,61,0.243571,105.009308,4
720575940631831879,AOTU.FB.25,TuBu,ACH,TuBu03,right,central,2,6,8,10,148,158,0.253915,25.38136,4
720575940632880224,AOTU.BU.41,TuBu,ACH,TuBu09,right,central,4,3,7,12,16,28,0.245965,0,4
720575940632894304,AOTU.FB.38,TuBu,ACH,TuBu09,right,central,4,2,6,34,35,69,0.243688,874.45609,4
720575940633228615,AOTU.FB.8,TuBu,ACH,TuBu07,right,central,4,4,8,29,98,127,0.246234,12.414396,4
720575940634996878,AOTU.FB.24,TuBu,ACH,TuBu09,right,central,5,7,12,40,119,159,0.253153,1158.716445,4
720575940637567822,AOTU.FB.6,TuBu,ACH,TuBu07,right,central,4,4,8,35,245,280,0.246294,2019,4
720575940638612190,AOTU.FB.36,TuBu,ACH,TuBu04,left,central,4,4,8,18,24,42,0.238246,18.444898,4
720575940643182372,AOTU.FB.23,TuBu,ACH,TuBu03,right,central,4,9,13,26,172,198,0.254456,43.911893,4
720575940647317113,AOTU.FB.50,TuBu,ACH,TuBu09,left,central,4,4,8,23,52,75,0.246234,3034.858486,4
720575940639935963,NO.FB.13,CX,ACH,PFNa,right,central,2,20,22,4,209,213,0.305639,1791.58278,1
720575940638663000,NO.19,CX,ACH,PFNa,right,central,3,18,21,11,145,156,0.306193,617.214757,1
720575940643567652,NO.103,CX,ACH,PFNa,right,central,2,10,12,4,74,78,0.292961,4.078434,1
720575940644745120,SAD.FB.2,unknown,OCT,OA-VPM3,left,central,12,54,66,66,377,443,0.373297,7834.652587,0
720575940610306146,FB.983,CX,GLUT,FB3B,left,central,8,21,29,72,217,289,0.325205,2380.703387,1
720575940610355186,FB.1340,CX,ACH,vDeltaA_a,left,central,6,5,11,46,60,106,0.260573,781.567089,4
720575940614413106,FB.673,CX,ACH,FC3,left,central,21,27,48,165,272,437,0.324684,1574.845935,1
720575940618129355,FB.542,CX,ACH,FC3,left,central,26,42,68,246,448,694,0.315535,2926.050669,1
720575940618622191,FB.1137,CX,ACH,vDeltaA_a,left,central,12,12,24,96,98,194,0.264898,4937.691574,4
720575940622810697,FB.SMP.93,CX,ACH,FS4A,left,central,3,1,4,23,6,29,0.242464,11.223045,4
720575940625649726,FB.1099,CX,GLUT,FB1B,right,central,10,16,26,92,110,202,0.311271,6838.391351,4
720575940626304936,FB.687,CX,ACH,FC3,right,central,15,29,44,129,307,436,0.297694,1642.425331,1
720575940628585978,FB.916,CX,GLUT,FB3B,right,central,8,27,35,70,269,339,0.319414,434.938801,3
720575940628805636,FB.1372,CX,GLUT,FB3B,left,central,2,9,11,12,56,68,0.30624,2.03441,1
720575940629902206,EB.18,CX,GABA,EL,right,central,4,1,5,10,1,11,0.26837,12.373912,3
720575940634076115,FB.709,CX,GLUT,FB3B,left,central,15,35,50,134,318,452,0.337271,26201.090302,1
720575940642492360,FB.1216,CX,ACH,vDeltaA_a,left,central,11,11,22,77,123,200,0.260707,3701.453841,4
720575940644765463,EB.20,CX,GABA,EL,right,central,3,2,5,16,2,18,0.273623,264.126085,1
720575940609019512,NO.FB.58,CX,ACH,PFNp,left,central,1,14,15,3,81,84,0.312616,6376.284981,3
720575940608064707,FB.1381,CX,unknown,PFNp,left,central,1,2,3,6,14,20,0.238246,3.307286,0
