Source,Target,Type,Weight
720575940627046479,720575940621139482,Directed,5
720575940627046479,720575940624136489,Directed,20
720575940627046479,720575940625962152,Directed,9
720575940627046479,720575940626923029,Directed,5
720575940627046479,720575940630773585,Directed,5
720575940627046479,720575940631619384,Directed,10
720575940627046479,720575940639278399,Directed,5
720575940627046479,720575940640749939,Directed,9
720575940627046479,720575940645927812,Directed,5
720575940619051088,720575940615785755,Directed,5
720575940619051088,720575940616842141,Directed,6
720575940619051088,720575940620356822,Directed,5
720575940619051088,720575940621231459,Directed,8
720575940619051088,720575940623540813,Directed,5
720575940619051088,720575940626205702,Directed,5
720575940619051088,720575940628031531,Directed,4
720575940619051088,720575940630411311,Directed,6
720575940619051088,720575940630769612,Directed,5
720575940619051088,720575940631024977,Directed,1
720575940619051088,720575940632423442,Directed,6
720575940619051088,720575940633368171,Directed,2
720575940619051088,720575940635969758,Directed,5
720575940632830056,720575940607862217,Directed,5
720575940632830056,720575940608278620,Directed,5
720575940632830056,720575940608328387,Directed,6
720575940632830056,720575940609079854,Directed,8
720575940632830056,720575940610219715,Directed,10
720575940632830056,720575940610908057,Directed,6
720575940632830056,720575940611415449,Directed,9
720575940632830056,720575940612851367,Directed,14
720575940632830056,720575940613052200,Directed,6
720575940632830056,720575940613606041,Directed,9
720575940632830056,720575940614018722,Directed,5
720575940632830056,720575940614154786,Directed,8
720575940632830056,720575940614966214,Directed,12
720575940632830056,720575940616040148,Directed,7
720575940632830056,720575940616617940,Directed,32
720575940632830056,720575940616657989,Directed,6
720575940632830056,720575940616967508,Directed,5
720575940632830056,720575940617433627,Directed,8
720575940632830056,720575940618694638,Directed,9
720575940632830056,720575940618945985,Directed,6
720575940632830056,720575940619111846,Directed,5
720575940632830056,720575940619574181,Directed,5
720575940632830056,720575940620012020,Directed,44
720575940632830056,720575940620058537,Directed,5
720575940632830056,720575940620130032,Directed,16
720575940632830056,720575940620159398,Directed,6
720575940632830056,720575940620223659,Directed,6
720575940632830056,720575940621347583,Directed,6
720575940632830056,720575940621832942,Directed,9
720575940632830056,720575940622217654,Directed,6
720575940632830056,720575940622599679,Directed,10
720575940632830056,720575940622811116,Directed,14
720575940632830056,720575940623004711,Directed,38
720575940632830056,720575940623084471,Directed,5
720575940632830056,720575940623392949,Directed,6
720575940632830056,720575940623781268,Directed,9
720575940632830056,720575940624073452,Directed,5
720575940632830056,720575940624215245,Directed,16
720575940632830056,720575940624290232,Directed,14
720575940632830056,720575940624888880,Directed,13
720575940632830056,720575940625392650,Directed,35
720575940632830056,720575940625698279,Directed,9
720575940632830056,720575940625850938,Directed,22
720575940632830056,720575940625902823,Directed,7
720575940632830056,720575940626753935,Directed,14
720575940632830056,720575940627264062,Directed,6
720575940632830056,720575940627782014,Directed,25
720575940632830056,720575940627807994,Directed,5
720575940632830056,720575940628029378,Directed,33
720575940632830056,720575940628174415,Directed,8
720575940632830056,720575940628211244,Directed,10
720575940632830056,720575940628219479,Directed,9
720575940632830056,720575940628576250,Directed,11
720575940632830056,720575940628907524,Directed,8
720575940632830056,720575940630021115,Directed,5
720575940632830056,720575940630199759,Directed,8
720575940632830056,720575940630590255,Directed,15
720575940632830056,720575940631257647,Directed,8
720575940632830056,720575940631725011,Directed,5
720575940632830056,720575940631983277,Directed,6
720575940632830056,720575940632732985,Directed,10
720575940632830056,720575940633013412,Directed,8
720575940632830056,720575940633173668,Directed,7
720575940632830056,720575940633519514,Directed,6
720575940632830056,720575940633797677,Directed,6
720575940632830056,720575940635678942,Directed,6
720575940632830056,720575940635969758,Directed,32
720575940632830056,720575940636313701,Directed,19
720575940632830056,720575940636588724,Directed,13
720575940632830056,720575940637729370,Directed,14
720575940632830056,720575940638250112,Directed,19
720575940632830056,720575940638278333,Directed,3
720575940632830056,720575940640486973,Directed,9
720575940632830056,720575940641173376,Directed,6
720575940632830056,720575940643338020,Directed,7
720575940632830056,720575940643703588,Directed,9
720575940632830056,720575940644178468,Directed,9
720575940632830056,720575940645464099,Directed,17
720575940632830056,720575940650510070,Directed,7
720575940632830056,720575940653347830,Directed,5
720575940616200298,720575940605380274,Directed,7
720575940616200298,720575940608434883,Directed,6
720575940616200298,720575940610070626,Directed,7
720575940616200298,720575940610095322,Directed,6
720575940616200298,720575940610716786,Directed,5
720575940616200298,720575940611550701,Directed,7
720575940616200298,720575940612122152,Directed,8
720575940616200298,720575940613429314,Directed,7
720575940616200298,720575940613793302,Directed,5
720575940616200298,720575940614038751,Directed,6
720575940616200298,720575940616400704,Directed,7
720575940616200298,720575940618679280,Directed,5
720575940616200298,720575940619082405,Directed,9
720575940616200298,720575940619586676,Directed,12
720575940616200298,720575940619766655,Directed,12
720575940616200298,720575940619906219,Directed,7
720575940616200298,720575940621800586,Directed,12
720575940616200298,720575940623164856,Directed,7
720575940616200298,720575940623808526,Directed,16
720575940616200298,720575940625863690,Directed,7
720575940616200298,720575940628088823,Directed,11
720575940616200298,720575940631100124,Directed,9
720575940616200298,720575940632223132,Directed,9
720575940616200298,720575940634062328,Directed,10
720575940616200298,720575940635568480,Directed,5
720575940616200298,720575940638113085,Directed,7
720575940616200298,720575940642492360,Directed,8
720575940616200298,720575940642870820,Directed,3
720575940620443764,720575940622870666,Directed,6
720575940620443764,720575940634647732,Directed,5
720575940620443764,720575940635530359,Directed,6
720575940628144254,720575940603197408,Directed,19
720575940628144254,720575940604444081,Directed,41
720575940628144254,720575940605554354,Directed,29
720575940628144254,720575940608207317,Directed,7
720575940628144254,720575940609427246,Directed,13
720575940628144254,720575940612330154,Directed,9
720575940628144254,720575940612334946,Directed,48
720575940628144254,720575940612734066,Directed,10
720575940628144254,720575940612821997,Directed,7
720575940628144254,720575940613505703,Directed,11
720575940628144254,720575940613704615,Directed,23
720575940628144254,720575940614026449,Directed,12
720575940628144254,720575940614638011,Directed,49
720575940628144254,720575940615748025,Directed,46
720575940628144254,720575940616545793,Directed,16
720575940628144254,720575940616824118,Directed,15
720575940628144254,720575940616983862,Directed,33
720575940628144254,720575940619718209,Directed,12
720575940628144254,720575940620657243,Directed,24
720575940628144254,720575940621782381,Directed,11
720575940628144254,720575940625875402,Directed,13
720575940628144254,720575940627798654,Directed,40
720575940628144254,720575940628050950,Directed,17
720575940628144254,720575940628523819,Directed,12
720575940628144254,720575940628705271,Directed,11
720575940628144254,720575940630179781,Directed,8
720575940628144254,720575940630819599,Directed,9
720575940628144254,720575940630836807,Directed,5
720575940628144254,720575940631814085,Directed,34
720575940628144254,720575940635038309,Directed,34
720575940628144254,720575940636841840,Directed,13
720575940628144254,720575940636924479,Directed,7
720575940628144254,720575940638055024,Directed,5
720575940640039040,720575940602920364,Directed,6
720575940640039040,720575940603048108,Directed,6
720575940640039040,720575940603932448,Directed,40
720575940640039040,720575940604019424,Directed,18
720575940640039040,720575940604110513,Directed,45
720575940640039040,720575940605379506,Directed,27
720575940640039040,720575940605583136,Directed,2
720575940640039040,720575940608140380,Directed,80
720575940640039040,720575940608312924,Directed,21
720575940640039040,720575940608413705,Directed,12
720575940640039040,720575940610051733,Directed,6
720575940640039040,720575940610894450,Directed,20
720575940640039040,720575940611181518,Directed,5
720575940640039040,720575940611939026,Directed,5
720575940640039040,720575940612211496,Directed,9
720575940640039040,720575940612599013,Directed,11
720575940640039040,720575940612734066,Directed,21
720575940640039040,720575940612892670,Directed,6
720575940640039040,720575940612972693,Directed,5
720575940640039040,720575940613214098,Directed,5
720575940640039040,720575940613268370,Directed,6
720575940640039040,720575940613490841,Directed,43
720575940640039040,720575940613714430,Directed,5
720575940640039040,720575940613754527,Directed,8
720575940640039040,720575940614026449,Directed,4
720575940640039040,720575940614230499,Directed,36
720575940640039040,720575940614799154,Directed,21
720575940640039040,720575940615183755,Directed,10
720575940640039040,720575940615502130,Directed,5
720575940640039040,720575940615654100,Directed,5
720575940640039040,720575940615764061,Directed,8
720575940640039040,720575940615833055,Directed,27
720575940640039040,720575940616330267,Directed,5
720575940640039040,720575940616728038,Directed,34
720575940640039040,720575940616813858,Directed,6
720575940640039040,720575940617232017,Directed,11
720575940640039040,720575940617236667,Directed,6
720575940640039040,720575940617585624,Directed,3
720575940640039040,720575940617784118,Directed,36
720575940640039040,720575940618198977,Directed,8
720575940640039040,720575940618746491,Directed,7
720575940640039040,720575940618844757,Directed,50
720575940640039040,720575940619104027,Directed,10
720575940640039040,720575940619141254,Directed,30
720575940640039040,720575940619237985,Directed,16
720575940640039040,720575940619707728,Directed,7
720575940640039040,720575940620028513,Directed,18
720575940640039040,720575940620028795,Directed,7
720575940640039040,720575940620276400,Directed,13
720575940640039040,720575940620492373,Directed,7
720575940640039040,720575940621088536,Directed,8
720575940640039040,720575940621343764,Directed,7
720575940640039040,720575940621515391,Directed,7
720575940640039040,720575940621595888,Directed,3
720575940640039040,720575940621765313,Directed,8
720575940640039040,720575940621811182,Directed,9
720575940640039040,720575940621975081,Directed,10
720575940640039040,720575940622438634,Directed,7
720575940640039040,720575940622462173,Directed,8
720575940640039040,720575940622899453,Directed,5
720575940640039040,720575940622986219,Directed,6
720575940640039040,720575940623358099,Directed,62
720575940640039040,720575940623807672,Directed,62
720575940640039040,720575940623897955,Directed,9
720575940640039040,720575940624102670,Directed,14
720575940640039040,720575940624562952,Directed,8
720575940640039040,720575940624863516,Directed,5
720575940640039040,720575940624905404,Directed,8
720575940640039040,720575940625636964,Directed,9
720575940640039040,720575940625680784,Directed,5
720575940640039040,720575940625932275,Directed,6
720575940640039040,720575940625968792,Directed,5
720575940640039040,720575940626355081,Directed,5
720575940640039040,720575940626812777,Directed,27
720575940640039040,720575940627033875,Directed,5
720575940640039040,720575940627038792,Directed,5
720575940640039040,720575940627159498,Directed,1
720575940640039040,720575940627385031,Directed,8
720575940640039040,720575940627730206,Directed,9
720575940640039040,720575940627899900,Directed,24
720575940640039040,720575940628003739,Directed,21
720575940640039040,720575940628050950,Directed,26
720575940640039040,720575940628120402,Directed,11
720575940640039040,720575940628377856,Directed,9
720575940640039040,720575940628789626,Directed,7
720575940640039040,720575940629112579,Directed,8
720575940640039040,720575940629113388,Directed,31
720575940640039040,720575940629483735,Directed,5
720575940640039040,720575940629750138,Directed,8
720575940640039040,720575940630007916,Directed,35
720575940640039040,720575940630019323,Directed,3
720575940640039040,720575940630444625,Directed,22
720575940640039040,720575940630520314,Directed,43
720575940640039040,720575940630696399,Directed,7
720575940640039040,720575940630814762,Directed,6
720575940640039040,720575940630941994,Directed,27
720575940640039040,720575940631049519,Directed,5
720575940640039040,720575940631729720,Directed,11
720575940640039040,720575940631785441,Directed,6
720575940640039040,720575940631991507,Directed,38
720575940640039040,720575940632339682,Directed,7
720575940640039040,720575940632651219,Directed,24
720575940640039040,720575940632825913,Directed,24
720575940640039040,720575940632862177,Directed,7
720575940640039040,720575940632891106,Directed,34
720575940640039040,720575940633437176,Directed,5
720575940640039040,720575940633442468,Directed,11
720575940640039040,720575940633741613,Directed,7
720575940640039040,720575940633744747,Directed,5
720575940640039040,720575940633792595,Directed,11
720575940640039040,720575940634701025,Directed,26
720575940640039040,720575940634788600,Directed,7
720575940640039040,720575940634843247,Directed,4
720575940640039040,720575940635319663,Directed,48
720575940640039040,720575940636069348,Directed,18
720575940640039040,720575940636923108,Directed,47
720575940640039040,720575940638027497,Directed,14
720575940640039040,720575940638060632,Directed,6
720575940640039040,720575940639404416,Directed,17
720575940640039040,720575940639410291,Directed,16
720575940640039040,720575940639468789,Directed,5
720575940640039040,720575940639473909,Directed,4
720575940640039040,720575940639590528,Directed,5
720575940640039040,720575940639596507,Directed,5
720575940640039040,720575940639710883,Directed,6
720575940640039040,720575940640228661,Directed,19
720575940640039040,720575940640356149,Directed,6
720575940640039040,720575940643702551,Directed,4
720575940640039040,720575940643745480,Directed,7
720575940640039040,720575940644047908,Directed,14
720575940640039040,720575940644188439,Directed,6
720575940640039040,720575940644658542,Directed,13
720575940640039040,720575940644733975,Directed,11
720575940640039040,720575940645009699,Directed,5
720575940615921803,720575940604019424,Directed,26
720575940615921803,720575940604481760,Directed,11
720575940615921803,720575940605379506,Directed,37
720575940615921803,720575940605583136,Directed,5
720575940615921803,720575940605754033,Directed,5
720575940615921803,720575940608370866,Directed,5
720575940615921803,720575940610623402,Directed,5
720575940615921803,720575940610894450,Directed,13
720575940615921803,720575940611091780,Directed,7
720575940615921803,720575940612599013,Directed,6
720575940615921803,720575940612895650,Directed,10
720575940615921803,720575940613268370,Directed,11
720575940615921803,720575940615612066,Directed,10
720575940615921803,720575940617232017,Directed,7
720575940615921803,720575940617387732,Directed,32
720575940615921803,720575940619237985,Directed,25
720575940615921803,720575940620028513,Directed,22
720575940615921803,720575940621595888,Directed,9
720575940615921803,720575940621765313,Directed,9
720575940615921803,720575940622184701,Directed,5
720575940615921803,720575940623088565,Directed,6
720575940615921803,720575940623280457,Directed,10
720575940615921803,720575940624383892,Directed,8
720575940615921803,720575940624754981,Directed,6
720575940615921803,720575940624905404,Directed,11
720575940615921803,720575940625346362,Directed,6
720575940615921803,720575940625733909,Directed,7
720575940615921803,720575940625925892,Directed,6
720575940615921803,720575940626355081,Directed,5
720575940615921803,720575940626666345,Directed,5
720575940615921803,720575940626972090,Directed,12
720575940615921803,720575940627799808,Directed,5
720575940615921803,720575940628003739,Directed,33
720575940615921803,720575940628120402,Directed,12
720575940615921803,720575940630444625,Directed,22
720575940615921803,720575940630580255,Directed,5
720575940615921803,720575940630696399,Directed,7
720575940615921803,720575940631449411,Directed,33
720575940615921803,720575940631729720,Directed,9
720575940615921803,720575940631785441,Directed,7
720575940615921803,720575940632097965,Directed,7
720575940615921803,720575940632640703,Directed,6
720575940615921803,720575940632651219,Directed,40
720575940615921803,720575940633741613,Directed,10
720575940615921803,720575940634145436,Directed,7
720575940615921803,720575940636069348,Directed,29
720575940615921803,720575940638006128,Directed,11
720575940615921803,720575940639404416,Directed,30
720575940615921803,720575940639710883,Directed,8
720575940615921803,720575940640228661,Directed,25
720575940615921803,720575940643937316,Directed,7
720575940615921803,720575940644047908,Directed,8
720575940615921803,720575940650420726,Directed,6
720575940609843349,720575940623199070,Directed,2
720575940609843349,720575940627159498,Directed,5
720575940612972693,720575940605756081,Directed,7
720575940612972693,720575940608783452,Directed,11
720575940612972693,720575940611284659,Directed,8
720575940612972693,720575940612211496,Directed,5
720575940612972693,720575940612734066,Directed,16
720575940612972693,720575940618308987,Directed,48
720575940612972693,720575940620156795,Directed,22
720575940612972693,720575940621709388,Directed,10
720575940612972693,720575940622252865,Directed,6
720575940612972693,720575940622462173,Directed,45
720575940612972693,720575940622870666,Directed,43
720575940612972693,720575940623277547,Directed,5
720575940612972693,720575940623649097,Directed,19
720575940612972693,720575940623693320,Directed,6
720575940612972693,720575940623904551,Directed,12
720575940612972693,720575940625579141,Directed,25
720575940612972693,720575940625637562,Directed,11
720575940612972693,720575940625968792,Directed,6
720575940612972693,720575940627943966,Directed,12
720575940612972693,720575940628050950,Directed,20
720575940612972693,720575940630256402,Directed,7
720575940612972693,720575940632372380,Directed,5
720575940612972693,720575940634647732,Directed,29
720575940612972693,720575940635530359,Directed,27
720575940612972693,720575940639322752,Directed,5
720575940612972693,720575940658902401,Directed,13
720575940623392949,720575940608278620,Directed,12
720575940623392949,720575940610980932,Directed,6
720575940623392949,720575940615783097,Directed,40
720575940623392949,720575940616103254,Directed,68
720575940623392949,720575940620130032,Directed,8
720575940623392949,720575940623801125,Directed,17
720575940623392949,720575940624290232,Directed,11
720575940623392949,720575940625680784,Directed,5
720575940623392949,720575940625698279,Directed,6
720575940623392949,720575940627228328,Directed,10
720575940623392949,720575940628527247,Directed,25
720575940623392949,720575940631983277,Directed,5
720575940623392949,720575940632732985,Directed,9
720575940623392949,720575940636969182,Directed,6
720575940623392949,720575940640486973,Directed,10
720575940623392949,720575940641591248,Directed,31
720575940623392949,720575940650510070,Directed,6
720575940625637562,720575940609375580,Directed,20
720575940625637562,720575940619544779,Directed,25
720575940625637562,720575940625455247,Directed,18
720575940625637562,720575940627109116,Directed,6
720575940625637562,720575940628793982,Directed,18
720575940625637562,720575940631119827,Directed,10
720575940625637562,720575940631572305,Directed,5
720575940625637562,720575940635990640,Directed,15
720575940625637562,720575940637238505,Directed,35
720575940628029634,720575940608140380,Directed,9
720575940628029634,720575940608413705,Directed,5
720575940628029634,720575940612152930,Directed,3
720575940628029634,720575940612734066,Directed,4
720575940628029634,720575940614230499,Directed,99
720575940628029634,720575940614799154,Directed,7
720575940628029634,720575940615183755,Directed,4
720575940628029634,720575940615833055,Directed,4
720575940628029634,720575940617784118,Directed,117
720575940628029634,720575940619237985,Directed,16
720575940628029634,720575940623358099,Directed,3
720575940628029634,720575940627899900,Directed,114
720575940628029634,720575940628067846,Directed,14
720575940628029634,720575940629483735,Directed,18
720575940628029634,720575940630444625,Directed,21
720575940628029634,720575940630941994,Directed,52
720575940628029634,720575940634701025,Directed,2
720575940628029634,720575940634788600,Directed,5
720575940628029634,720575940636923108,Directed,78
720575940628029634,720575940638027497,Directed,15
720575940628029634,720575940638114357,Directed,5
720575940628029634,720575940639410291,Directed,6
720575940628029634,720575940640039040,Directed,4
720575940628029634,720575940644658542,Directed,30
720575940608352451,720575940604868286,Directed,17
720575940608352451,720575940613151911,Directed,6
720575940608352451,720575940613550495,Directed,7
720575940608352451,720575940623242168,Directed,21
720575940608352451,720575940623450382,Directed,6
720575940608352451,720575940624136489,Directed,9
720575940608352451,720575940625962152,Directed,12
720575940608352451,720575940626612254,Directed,6
720575940608352451,720575940627241402,Directed,8
720575940608352451,720575940627675121,Directed,14
720575940608352451,720575940630007237,Directed,7
720575940608352451,720575940630773585,Directed,7
720575940608352451,720575940631619384,Directed,14
720575940608352451,720575940634419051,Directed,12
720575940608352451,720575940636345707,Directed,8
720575940608352451,720575940637303415,Directed,26
720575940608352451,720575940642476448,Directed,6
720575940628668610,720575940603943456,Directed,5
720575940628668610,720575940604868286,Directed,15
720575940628668610,720575940611468185,Directed,9
720575940628668610,720575940612234467,Directed,6
720575940628668610,720575940618622191,Directed,14
720575940628668610,720575940619766655,Directed,7
720575940628668610,720575940621800586,Directed,8
720575940628668610,720575940623738516,Directed,9
720575940628668610,720575940624136489,Directed,20
720575940628668610,720575940625905295,Directed,6
720575940628668610,720575940625962152,Directed,17
720575940628668610,720575940626541075,Directed,7
720575940628668610,720575940626923029,Directed,11
720575940628668610,720575940627712335,Directed,9
720575940628668610,720575940628802632,Directed,9
720575940628668610,720575940629135378,Directed,5
720575940628668610,720575940629864515,Directed,7
720575940628668610,720575940631619384,Directed,7
720575940628668610,720575940640749939,Directed,7
720575940628668610,720575940642984471,Directed,12
720575940628668610,720575940645927812,Directed,6
720575940631552204,720575940617387732,Directed,8
720575940631552204,720575940619060289,Directed,10
720575940631552204,720575940624905404,Directed,7
720575940631552204,720575940628003739,Directed,29
720575940631552204,720575940631449411,Directed,8
720575940631552204,720575940632651219,Directed,13
720575940625899751,720575940607938517,Directed,5
720575940625899751,720575940609913646,Directed,16
720575940625899751,720575940610634725,Directed,9
720575940625899751,720575940612689645,Directed,12
720575940625899751,720575940615706966,Directed,8
720575940625899751,720575940616617245,Directed,8
720575940625899751,720575940618688276,Directed,9
720575940625899751,720575940620346795,Directed,23
720575940625899751,720575940621496956,Directed,6
720575940625899751,720575940621768385,Directed,10
720575940625899751,720575940622713638,Directed,5
720575940625899751,720575940623199070,Directed,13
720575940625899751,720575940624306494,Directed,6
720575940625899751,720575940625649214,Directed,14
720575940625899751,720575940625962152,Directed,5
720575940625899751,720575940627159498,Directed,8
720575940625899751,720575940627675121,Directed,6
720575940625899751,720575940629229586,Directed,6
720575940625899751,720575940630590255,Directed,5
720575940625899751,720575940633924653,Directed,9
720575940625899751,720575940634036159,Directed,5
720575940625899751,720575940634419051,Directed,7
720575940629111035,720575940607864841,Directed,6
720575940629111035,720575940612330154,Directed,5
720575940629111035,720575940614026449,Directed,5
720575940629111035,720575940615833055,Directed,5
720575940625146109,720575940602747360,Directed,7
720575940625146109,720575940603048108,Directed,5
720575940625146109,720575940605379506,Directed,7
720575940625146109,720575940608370866,Directed,6
720575940625146109,720575940611091780,Directed,5
720575940625146109,720575940612895650,Directed,5
720575940625146109,720575940613268370,Directed,10
720575940625146109,720575940615326779,Directed,6
720575940625146109,720575940615463825,Directed,21
720575940625146109,720575940616040148,Directed,7
720575940625146109,720575940616097093,Directed,11
720575940625146109,720575940616956673,Directed,13
720575940625146109,720575940616968733,Directed,8
720575940625146109,720575940617501533,Directed,20
720575940625146109,720575940618133371,Directed,13
720575940625146109,720575940618792942,Directed,13
720575940625146109,720575940619237985,Directed,8
720575940625146109,720575940620014356,Directed,19
720575940625146109,720575940620028513,Directed,18
720575940625146109,720575940620156795,Directed,7
720575940625146109,720575940621501720,Directed,14
720575940625146109,720575940622406260,Directed,5
720575940625146109,720575940622870666,Directed,8
720575940625146109,720575940623490748,Directed,8
720575940625146109,720575940624905404,Directed,10
720575940625146109,720575940625579141,Directed,9
720575940625146109,720575940627162344,Directed,9
720575940625146109,720575940627426919,Directed,7
720575940625146109,720575940627786270,Directed,17
720575940625146109,720575940627943966,Directed,20
720575940625146109,720575940628003739,Directed,15
720575940625146109,720575940628120402,Directed,11
720575940625146109,720575940628860476,Directed,6
720575940625146109,720575940629076473,Directed,13
720575940625146109,720575940630256402,Directed,10
720575940625146109,720575940630444625,Directed,5
720575940625146109,720575940630976568,Directed,17
720575940625146109,720575940631413156,Directed,12
720575940625146109,720575940631785441,Directed,5
720575940625146109,720575940631863583,Directed,7
720575940625146109,720575940632097965,Directed,6
720575940625146109,720575940632651219,Directed,11
720575940625146109,720575940632803223,Directed,27
720575940625146109,720575940634534255,Directed,20
720575940625146109,720575940634647732,Directed,6
720575940625146109,720575940635095452,Directed,13
720575940625146109,720575940636069348,Directed,10
720575940625146109,720575940636229183,Directed,6
720575940625146109,720575940637238505,Directed,11
720575940625146109,720575940638006128,Directed,9
720575940625146109,720575940638328765,Directed,15
720575940625146109,720575940639710883,Directed,10
720575940625146109,720575940640228661,Directed,9
720575940625146109,720575940642936100,Directed,6
720575940625146109,720575940643937316,Directed,9
720575940625146109,720575940650420726,Directed,17
720575940625146109,720575940651284726,Directed,16
720575940625424642,720575940612734066,Directed,9
720575940625424642,720575940612972693,Directed,5
720575940625424642,720575940613231313,Directed,10
720575940625424642,720575940619832188,Directed,9
720575940625424642,720575940620095100,Directed,8
720575940625424642,720575940620478847,Directed,8
720575940625424642,720575940625556611,Directed,5
720575940625424642,720575940628050950,Directed,4
720575940625424642,720575940628695660,Directed,7
720575940625424642,720575940630580255,Directed,8
720575940625424642,720575940630735378,Directed,6
720575940625424642,720575940634248184,Directed,7
720575940625424642,720575940638662232,Directed,2
720575940625424642,720575940643703588,Directed,5
720575940627243267,720575940615101747,Directed,20
720575940627243267,720575940620872669,Directed,20
720575940627243267,720575940624469444,Directed,8
720575940627243267,720575940639278399,Directed,5
720575940627243267,720575940639426805,Directed,55
720575940627357969,720575940603048108,Directed,6
720575940627357969,720575940604019424,Directed,57
720575940627357969,720575940605379506,Directed,70
720575940627357969,720575940605754033,Directed,9
720575940627357969,720575940608370866,Directed,8
720575940627357969,720575940610670250,Directed,11
720575940627357969,720575940610877098,Directed,16
720575940627357969,720575940610894450,Directed,38
720575940627357969,720575940611718885,Directed,10
720575940627357969,720575940612211496,Directed,11
720575940627357969,720575940612599013,Directed,11
720575940627357969,720575940612895650,Directed,5
720575940627357969,720575940613268370,Directed,11
720575940627357969,720575940613326250,Directed,10
720575940627357969,720575940615764061,Directed,12
720575940627357969,720575940616097093,Directed,5
720575940627357969,720575940617236667,Directed,7
720575940627357969,720575940618295376,Directed,14
720575940627357969,720575940619237985,Directed,63
720575940627357969,720575940619376577,Directed,7
720575940627357969,720575940620014356,Directed,5
720575940627357969,720575940620028513,Directed,61
720575940627357969,720575940620129694,Directed,7
720575940627357969,720575940620202266,Directed,5
720575940627357969,720575940620492373,Directed,5
720575940627357969,720575940620760429,Directed,6
720575940627357969,720575940621765313,Directed,10
720575940627357969,720575940621811182,Directed,15
720575940627357969,720575940621975081,Directed,10
720575940627357969,720575940623280457,Directed,19
720575940627357969,720575940623861479,Directed,6
720575940627357969,720575940623897955,Directed,12
720575940627357969,720575940623904551,Directed,5
720575940627357969,720575940624905404,Directed,15
720575940627357969,720575940625308162,Directed,5
720575940627357969,720575940625703824,Directed,32
720575940627357969,720575940625880472,Directed,6
720575940627357969,720575940625968792,Directed,7
720575940627357969,720575940626196732,Directed,5
720575940627357969,720575940626316606,Directed,22
720575940627357969,720575940626355081,Directed,7
720575940627357969,720575940626666345,Directed,11
720575940627357969,720575940626972090,Directed,6
720575940627357969,720575940627038792,Directed,10
720575940627357969,720575940627400776,Directed,8
720575940627357969,720575940627935610,Directed,8
720575940627357969,720575940628003739,Directed,88
720575940627357969,720575940628067846,Directed,5
720575940627357969,720575940628105353,Directed,6
720575940627357969,720575940628120402,Directed,11
720575940627357969,720575940628789626,Directed,7
720575940627357969,720575940629000603,Directed,13
720575940627357969,720575940629483735,Directed,9
720575940627357969,720575940629750138,Directed,6
720575940627357969,720575940630025528,Directed,14
720575940627357969,720575940630148655,Directed,11
720575940627357969,720575940630444625,Directed,40
720575940627357969,720575940630696399,Directed,23
720575940627357969,720575940630814762,Directed,9
720575940627357969,720575940630822175,Directed,15
720575940627357969,720575940631151663,Directed,6
720575940627357969,720575940631729720,Directed,14
720575940627357969,720575940631785441,Directed,16
720575940627357969,720575940632097965,Directed,9
720575940627357969,720575940632402588,Directed,7
720575940627357969,720575940632651219,Directed,79
720575940627357969,720575940632862177,Directed,6
720575940627357969,720575940633741613,Directed,16
720575940627357969,720575940636069348,Directed,61
720575940627357969,720575940637354047,Directed,7
720575940627357969,720575940638328765,Directed,5
720575940627357969,720575940639404416,Directed,55
720575940627357969,720575940639710883,Directed,11
720575940627357969,720575940640228661,Directed,50
720575940627357969,720575940643937316,Directed,19
720575940627357969,720575940644047908,Directed,14
720575940627357969,720575940644188439,Directed,12
720575940627357969,720575940644658542,Directed,7
720575940627357969,720575940644733975,Directed,10
720575940627357969,720575940650420726,Directed,14
720575940627357969,720575940651284726,Directed,5
720575940631863583,720575940604019424,Directed,6
720575940631863583,720575940604612832,Directed,6
720575940631863583,720575940605379506,Directed,8
720575940631863583,720575940605583136,Directed,6
720575940631863583,720575940608208835,Directed,5
720575940631863583,720575940613268370,Directed,6
720575940631863583,720575940614154786,Directed,5
720575940631863583,720575940615463825,Directed,7
720575940631863583,720575940616097093,Directed,55
720575940631863583,720575940616410171,Directed,9
720575940631863583,720575940618133371,Directed,8
720575940631863583,720575940619683311,Directed,6
720575940631863583,720575940619935152,Directed,6
720575940631863583,720575940620841310,Directed,5
720575940631863583,720575940621501720,Directed,41
720575940631863583,720575940621595888,Directed,6
720575940631863583,720575940621709388,Directed,10
720575940631863583,720575940621832942,Directed,5
720575940631863583,720575940622234326,Directed,6
720575940631863583,720575940623490748,Directed,22
720575940631863583,720575940623784231,Directed,5
720575940631863583,720575940624073452,Directed,5
720575940631863583,720575940624754981,Directed,5
720575940631863583,720575940625637562,Directed,5
720575940631863583,720575940627740922,Directed,9
720575940631863583,720575940628003739,Directed,7
720575940631863583,720575940628120402,Directed,8
720575940631863583,720575940629076473,Directed,32
720575940631863583,720575940629922934,Directed,6
720575940631863583,720575940630444625,Directed,7
720575940631863583,720575940631151663,Directed,6
720575940631863583,720575940631983277,Directed,5
720575940631863583,720575940632651219,Directed,6
720575940631863583,720575940633437176,Directed,7
720575940631863583,720575940635095452,Directed,31
720575940631863583,720575940635467150,Directed,5
720575940631863583,720575940635530359,Directed,5
720575940631863583,720575940635990640,Directed,10
720575940631863583,720575940636069348,Directed,9
720575940631863583,720575940636229183,Directed,6
720575940631863583,720575940637238505,Directed,59
