Id,Label,cell_class,name,nt_type,primary_type,side,super_class
720575940623358099,FB.53,CX,FB.53,DA,FB4M,right,central
720575940617787550,FB.873,CX,FB.873,ACH,FC2C,left,central
720575940605384882,FB.779,CX,FB.779,ACH,FC1D,right,central
720575940614920379,NO.2,CX,NO.2,ACH,PFNa,left,central
720575940604074174,FB.600,CX,FB.600,GLUT,FB7G,left,central
720575940619114689,NO.FB.90,CX,NO.FB.90,ACH,PFNp,left,central
720575940629469378,AOTU.CRE.16,TuBu,AOTU.CRE.16,ACH,TuBu03,right,central
720575940638857424,FB.731,CX,FB.731,ACH,vDeltaI_a,left,central
720575940638890192,FB.1218,CX,FB.1218,ACH,vDeltaK,right,central
720575940639693008,FB.836,CX,FB.836,ACH,FS2,left,central
720575940621424854,FB.1304,CX,FB.1304,ACH,vDeltaM,left,central
720575940635678942,FB.192,CX,FB.192,ACH,hDeltaC,right,central
720575940631468258,FB.1315,CX,FB.1315,ACH,vDeltaM,right,central
720575940627798266,FB.CRE.89,CX,FB.CRE.89,ACH,FR2,right,central
720575940622899453,FB.722,CX,FB.722,SER,hDeltaK,right,central
720575940613839116,FB.981,CX,FB.981,ACH,FC1D,right,central
720575940629272850,FB.1168,CX,FB.1168,ACH,vDeltaL,right,central
720575940625537301,NO.119,CX,NO.119,ACH,PFNm,right,central
720575940625733909,FB.1245,CX,FB.1245,ACH,vDeltaL,right,central
720575940632074521,FB.735,CX,FB.735,ACH,vDeltaF,left,central
720575940617296155,FB.1328,CX,FB.1328,SER,FC2C,left,central
720575940623784231,FB.264,CX,FB.264,unknown,FC2B,right,central
720575940614773032,FB.608,CX,FB.608,GLUT,FB7E,left,central
720575940615985449,FB.855,CX,FB.855,ACH,FC1D,right,central
720575940628207951,FB.971,CX,FB.971,ACH,vDeltaD,left,central
720575940631353683,FB.1316,CX,FB.1316,ACH,vDeltaK,right,central
720575940616231252,FB.812,CX,FB.812,ACH,vDeltaE,left,central
720575940615018838,FB.813,CX,FB.813,ACH,vDeltaF,left,central
720575940615706966,FB.646,CX,FB.646,GLUT,FB1A,right,central
720575940633909600,FB.116,CX,FB.116,ACH,hDeltaG,right,central
720575940620147067,FB.959,CX,FB.959,ACH,FC1D,left,central
720575940627782014,FB.132,CX,FB.132,ACH,hDeltaF,right,central
720575940625750415,FB.413,CX,FB.413,GLUT,FB7J,right,central
720575940619737510,NO.70,CX,NO.70,ACH,PFNa,right,central
720575940626356648,FB.917,CX,FB.917,ACH,FC2C,right,central
720575940611725738,FB.747,CX,FB.747,ACH,FS1A,right,central
720575940603238828,FB.1120,CX,FB.1120,ACH,vDeltaM,left,central
720575940631058861,FB.1373,CX,FB.1373,GLUT,FS3,left,central
720575940622342576,EB.89,CX,EB.89,GABA,ER4d,left,central
720575940627241402,FB.252,CX,FB.252,GLUT,FB1I,left,central
720575940624341436,FB.1365,CX,FB.1365,GLUT,FB9B,left,central
720575940627159498,FB.282,CX,FB.282,DA,FB1C,left,central
720575940609579470,AOTU.FB.22,TuBu,AOTU.FB.22,ACH,TuBu03,left,central
720575940602747360,FB.382,CX,FB.382,ACH,hDeltaJ,left,central
720575940633057762,FB.324,CX,FB.324,GLUT,FB4F_a,left,central
720575940611185123,FB.795,CX,FB.795,GLUT,SA2,left,central
720575940619835892,NO.109,CX,NO.109,ACH,PFNm,right,central
720575940620327412,FB.153,CX,FB.153,unknown,FB7H,left,central
720575940629076473,FB.134,CX,FB.134,ACH,hDeltaM,right,central
720575940623440381,NO.263,CX,NO.263,SER,PFNp,right,central
720575940625308162,FB.LAL.7,CX,FB.LAL.7,ACH,PFL3,right,central
720575940627126787,FB.973,CX,FB.973,ACH,FC2C,left,central
720575940616968733,FB.284,CX,FB.284,ACH,FC2B,right,central
720575940603943456,FB.1422,CX,FB.1422,unknown,vDeltaA_a,left,central
720575940620818977,NO.FB.34,CX,NO.FB.34,ACH,PFNd,right,central
720575940623260201,FB.41,CX,FB.41,unknown,FB4Y,right,central
720575940615133755,FB.942,CX,FB.942,ACH,FC1A,right,central
720575940636924479,FB.372,CX,FB.372,DA,FB2A,left,central
720575940606597724,FB.1396,CX,FB.1396,unknown,unknown,left,central
720575940632943199,FB.984,CX,FB.984,ACH,vDeltaD,right,central
720575940631255656,FB.800,CX,FB.800,GLUT,FB3B,right,central
720575940629846636,FB.1193,CX,FB.1193,ACH,vDeltaK,left,central
720575940635990640,FB.LAL.1,CX,FB.LAL.1,ACH,PFL2,right,central
720575940638055024,FB.SMP.23,CX,FB.SMP.23,ACH,FB1B,right,central
720575940612627058,FB.564,CX,FB.564,ACH,FC2C,right,central
720575940650785401,EB.174,CX,EB.174,unknown,ExR7,left,central
720575940627929722,FB.754,CX,FB.754,ACH,FC3,left,central
720575940627798654,FB.804,CX,FB.804,unknown,FB2I_a,right,central
720575940625816212,FB.874,CX,FB.874,ACH,FC2C,right,central
720575940632402588,FB.459,CX,FB.459,DA,PFR_a,left,central
720575940619082405,FB.907,CX,FB.907,GLUT,SA3,right,central
720575940630993581,FB.966,CX,FB.966,ACH,FC1A,right,central
720575940613200559,CRE.FB.31,CX,CRE.FB.31,GLUT,FB5P,right,central
720575940604451505,FB.32,CX,FB.32,unknown,FB5H,right,central
720575940606646962,FB.834,CX,FB.834,ACH,FC1A,right,central
720575940625390266,SMP.1384,CX,SMP.1384,GLUT,FB7F,right,central
720575940633303743,NO.89,CX,NO.89,ACH,PFNv,left,central
720575940618590923,FB.1010,CX,FB.1010,GLUT,FB1B,right,central
720575940611939026,PB.FB.6,CX,PB.FB.6,ACH,PFNd,left,central
720575940622523101,SMP.FB.30,CX,SMP.FB.30,GLUT,FB5P,left,central
720575940638612190,AOTU.FB.36,TuBu,AOTU.FB.36,ACH,TuBu04,left,central
720575940611758819,FB.1183,CX,FB.1183,ACH,FC3,right,central
720575940623325932,FB.955,CX,FB.955,GLUT,FB8A,left,central
720575940607613707,FB.511,CX,FB.511,GLUT,FB6Y,left,central
720575940630256402,FB.374,CX,FB.374,unknown,FC2A,right,central
720575940621490968,FB.359,CX,FB.359,GLUT,FB2G,left,central
720575940625144604,FB.470,CX,FB.470,unknown,FB4Z,right,central
720575940645002019,FB.1370,CX,FB.1370,unknown,vDeltaA_a,left,central
720575940623801125,FB.741,CX,FB.741,SER,hDeltaK,left,central
720575940625029925,FB.1153,CX,FB.1153,unknown,vDeltaA_b,right,central
720575940614413106,FB.673,CX,FB.673,ACH,FC3,left,central
720575940629846841,FB.1022,CX,FB.1022,ACH,vDeltaE,left,central
720575940615134011,FB.774,CX,FB.774,ACH,vDeltaG,right,central
720575940630764359,FB.717,CX,FB.717,ACH,FC3,left,central
720575940628716360,FB.391,CX,FB.391,GLUT,FB7G,right,central
720575940632894304,AOTU.FB.38,TuBu,AOTU.FB.38,ACH,TuBu09,right,central
720575940627831657,FB.720,CX,FB.720,ACH,FC3,right,central
720575940613184362,NO.234,CX,NO.234,ACH,PFNp,right,central
720575940614298474,FB.533,CX,FB.533,GABA,FB5B,right,central
720575940638006128,FB.312,CX,FB.312,ACH,hDeltaI,left,central
720575940638251904,FB.1342,CX,FB.1342,ACH,vDeltaJ,left,central
720575940632255388,FB.1091,CX,FB.1091,ACH,FS2,right,central
720575940619574181,FB.251,CX,FB.251,unknown,PFGs,left,central
720575940620245926,FB.641,CX,FB.641,GLUT,FB8E,left,central
720575940613348271,FB.648,CX,FB.648,ACH,FC2C,right,central
720575940620639152,FB.1104,CX,FB.1104,ACH,vDeltaL,left,central
720575940610694067,FB.1293,CX,FB.1293,ACH,vDeltaA_a,left,central
720575940610448307,FB.1339,CX,FB.1339,ACH,vDeltaM,right,central
720575940624276410,FB.CRE.17,CX,FB.CRE.17,ACH,FC1C,right,central
720575940625439690,CRE.FB.32,CX,CRE.FB.32,GLUT,FB5Z,left,central
720575940637924324,CRE.FB.11,CX,CRE.FB.11,GLUT,FB5V,left,central
720575940612692963,FB.663,CX,FB.663,ACH,vDeltaI_a,left,central
720575940612922339,FB.482,CX,FB.482,GLUT,FB2L,right,central
720575940622392299,FB.791,CX,FB.791,ACH,vDeltaG,left,central
720575940627618801,FB.985,CX,FB.985,ACH,FC1A,right,central
720575940652702710,EB.141,CX,EB.141,GABA,ER4d,left,central
720575940627569658,FB.703,CX,FB.703,ACH,FC2C,left,central
720575940618787841,FB.419,CX,FB.419,GLUT,PFGs,right,central
720575940622605320,CRE.FB.26,CX,CRE.FB.26,GLUT,FB5V,left,central
720575940621343764,NO.76,CX,NO.76,ACH,PFNv,left,central
720575940626471957,FB.LAL.38,CX,FB.LAL.38,ACH,PFL1,right,central
720575940616330267,FB.491,CX,FB.491,ACH,hDeltaJ,right,central
720575940643937316,FB.195,CX,FB.195,ACH,hDeltaI,right,central
720575940626111527,FB.1364,CX,FB.1364,unknown,vDeltaM,right,central
720575940629535788,FB.1001,CX,FB.1001,unknown,vDeltaB,left,central
720575940631125036,EB.10,CX,EB.10,ACH,EPG,right,central
720575940616657989,FB.543,CX,FB.543,ACH,FC2C,left,central
720575940617559125,NO.227,CX,NO.227,unknown,PFNp,left,central
720575940614298730,SMP.FB.26,CX,SMP.FB.26,unknown,FB6Q,right,central
720575940634909807,FB.393,CX,FB.393,GLUT,FB6,left,central
720575940635319407,FB.1018,CX,FB.1018,unknown,vDeltaB,right,central
720575940638678131,FB.732,CX,FB.732,ACH,FC1C,left,central
720575940621360264,FB.SMP.3,CX,FB.SMP.3,ACH,FS2,left,central
720575940612807830,FB.1210,CX,FB.1210,ACH,vDeltaL,right,central
720575940633271447,FB.897,CX,FB.897,ACH,FS2,right,central
720575940632992922,FB.699,CX,FB.699,ACH,FS2,right,central
720575940619476126,EB.161,CX,EB.161,ACH,PEN_a/PEN1,right,central
720575940630666404,EB.144,CX,EB.144,ACH,PEN_b/PEN2,right,central
720575940612594855,FB.857,CX,FB.857,ACH,FC1C,right,central
720575940613151911,SMP.FB.32,CX,SMP.FB.32,GLUT,FB8I,right,central
720575940612824239,FB.1265,CX,FB.1265,ACH,vDeltaA_a,right,central
720575940634647732,FB.185,CX,FB.185,SER,FC2A,left,central
720575940629699781,FB.326,CX,FB.326,GLUT,FB2F_b,left,central
720575940606483657,SLP.FB.4,CX,SLP.FB.4,GLUT,FB1D,right,central
720575940610268366,FB.816,CX,FB.816,ACH,vDeltaD,right,central
720575940638498000,NO.FB.145,CX,NO.FB.145,ACH,PFNp,left,central
720575940618050776,FB.1107,CX,FB.1107,SER,vDeltaB,right,central
720575940603731168,FB.331,CX,FB.331,GLUT,FB7D,left,central
720575940612234467,FB.1067,CX,FB.1067,ACH,vDeltaA_a,left,central
720575940618624239,FB.871,CX,FB.871,ACH,vDeltaG,left,central
720575940619967727,FB.977,CX,FB.977,unknown,vDeltaC,right,central
720575940606958859,FB.SMP.49,CX,FB.SMP.49,ACH,FS4A,left,central
720575940632091929,FB.880,CX,FB.880,ACH,FC1A,right,central
720575940644674851,CRE.FB.13,CX,CRE.FB.13,GLUT,FB5V,right,central
720575940630306095,FB.558,CX,FB.558,GLUT,FB5B,left,central
720575940615101747,EB.2,CX,EB.2,unknown,ExR1,right,central
720575940616445250,EB.285,CX,EB.285,GABA,ER3d,right,central
720575940628733292,EB.76,CX,EB.76,GABA,ER2,right,central
720575940644658542,FB.390,CX,FB.390,DA,PFR,left,central
720575940634221935,FB.367,CX,FB.367,GLUT,FB2G_a,right,central
720575940635319663,FB.138,CX,FB.138,ACH,hDeltaB,right,central
720575940611612018,NO.FB.57,CX,NO.FB.57,ACH,PFNm,left,central
720575940627602814,FB.SMP.83,CX,FB.SMP.83,ACH,FS3,right,central
720575940615183755,NO.FB.25,CX,NO.FB.25,ACH,PFNd,left,central
720575940635467150,FB.LAL.12,CX,FB.LAL.12,ACH,PFL2,right,central
720575940612939154,NO.FB.46,CX,NO.FB.46,ACH,PFNd,right,central
720575940611415449,FB.124,CX,FB.124,ACH,hDeltaL,left,central
720575940632223132,FB.1237,CX,FB.1237,GLUT,SAF,left,central
720575940633173412,FB.352,CX,FB.352,GABA,FB6M,right,central
720575940613152175,CRE.FB.9,CX,CRE.FB.9,GLUT,FB5V,right,central
720575940619935152,FB.239,CX,FB.239,ACH,FC2B,right,central
720575940622228918,FB.879,CX,FB.879,GLUT,FB3B,right,central
720575940638055869,EB.142,CX,EB.142,ACH,PEN_b/PEN2,left,central
720575940628585922,NO.215,CX,NO.215,DA,PFNp,left,central
720575940607040981,EB.249,CX,EB.249,GABA,ER3w,left,central
720575940631911905,FB.460,CX,FB.460,GLUT,FB6,right,central
720575940632862177,FB.228,CX,FB.228,GLUT,FB4P,left,central
720575940625653223,EB.116,CX,EB.116,DA,ExR2_1,right,central
720575940623277547,FB.706,CX,FB.706,GLUT,FB4A,left,central
720575940611726829,FB.911,CX,FB.911,ACH,vDeltaE,right,central
720575940629552633,FB.763,CX,FB.763,DA,FB5R,left,central
720575940628585978,FB.916,CX,FB.916,GLUT,FB3B,right,central
720575940616543745,NO.47,CX,NO.47,ACH,PFNv,left,central
720575940625604098,FB.1048,CX,FB.1048,GLUT,FB2C,left,central
720575940626456083,EB.151,CX,EB.151,GABA,ER4d,left,central
720575940626849301,FB.99,CX,FB.99,ACH,hDeltaD,right,central
720575940616855074,NO.59,CX,NO.59,ACH,PFNa,right,central
720575940617068066,FB.1349,CX,FB.1349,ACH,vDeltaA_a,right,central
720575940643921444,FB.274,CX,FB.274,GLUT,FB5Q,right,central
720575940629700138,FB.915,CX,FB.915,ACH,vDeltaD,left,central
720575940608745006,FB.796,CX,FB.796,GLUT,FB8G,right,central
720575940608859694,FB.1212,CX,FB.1212,unknown,vDeltaJ,right,central
720575940630404655,FB.899,CX,FB.899,GLUT,FB3B,left,central
720575940620197441,FB.360,CX,FB.360,unknown,PFGs,right,central
720575940626898504,FB.869,CX,FB.869,ACH,vDeltaD,left,central
720575940620492373,CRE.FB.6,CX,CRE.FB.6,GLUT,FB4O,left,central
720575940638662232,NO.39,CX,NO.39,ACH,PFNm,right,central
720575940612152930,NO.143,CX,NO.143,GABA,FB3A,right,central
720575940625636964,FB.548,CX,FB.548,GLUT,FB3D,right,central
720575940619296365,EB.42,CX,EB.42,ACH,EPG,left,central
720575940638252672,FB.697,CX,FB.697,ACH,FC1A,left,central
720575940619673222,FB.416,CX,FB.416,GLUT,FB7K,left,central
720575940617232017,FB.23,CX,FB.23,GLUT,FB4G,left,central
720575940639710883,FB.176,CX,FB.176,ACH,hDeltaI,right,central
720575940633173668,FB.201,CX,FB.201,GABA,FB6M,right,central
720575940621393573,FB.287,CX,FB.287,GLUT,CB4171,right,central
720575940625817256,FB.1244,CX,FB.1244,ACH,vDeltaK,right,central
720575940622016169,CRE.FB.2,CX,CRE.FB.2,GLUT,FB5V,right,central
720575940615102127,FB.1269,CX,FB.1269,GLUT,FB9B,left,central
720575940612316847,FB.858,CX,FB.858,ACH,vDeltaD,left,central
720575940613250735,FB.SMP.7,CX,FB.SMP.7,ACH,FS2,left,central
720575940611284659,FB.433,CX,FB.433,GLUT,FB4A,right,central
720575940623490748,FB.168,CX,FB.168,ACH,hDeltaM,right,central
720575940610219715,FB.305,CX,FB.305,GLUT,PFGs,right,central
720575940630748876,FB.230,CX,FB.230,GLUT,FB7D,right,central
720575940616199892,CRE.FB.23,CX,CRE.FB.23,unknown,FB5P,right,central
720575940617494232,FB.265,CX,FB.265,ACH,hDeltaC,left,central
720575940611006170,FB.1085,CX,FB.1085,SER,vDeltaA_b,right,central
720575940610973413,SMP.FB.34,CX,SMP.FB.34,GLUT,FB6T,left,central
720575940625506027,EB.300,CX,EB.300,GABA,ER3d,right,central
720575940623474412,FB.1300,CX,FB.1300,ACH,vDeltaM,left,central
720575940634173176,FB.1411,CX,FB.1411,unknown,FS4A,right,central
720575940629733114,EB.167,CX,EB.167,GABA,ER4d,left,central
720575940627799808,FB.1278,CX,FB.1278,ACH,vDeltaM,right,central
720575940623539976,FB.345,CX,FB.345,GLUT,FB5Q,left,central
720575940608548619,FB.339,CX,FB.339,GLUT,FB6W,left,central
720575940626800400,FB.1319,CX,FB.1319,ACH,vDeltaA_a,left,central
720575940632059673,FB.1222,CX,FB.1222,ACH,vDeltaL,left,central
720575940605583136,FB.31,CX,FB.31,unknown,FB4Y,left,central
720575940623540007,NO.FB.78,CX,NO.FB.78,ACH,PFNp,right,central
720575940612710184,NO.FB.110,CX,NO.FB.110,ACH,PFNp,left,central
720575940609777476,FB.520,CX,FB.520,GLUT,FB5X,right,central
720575940610776900,FB.1295,CX,FB.1295,ACH,vDeltaM,left,central
720575940629372747,FB.787,CX,FB.787,GLUT,FB9A,left,central
720575940634419051,FB.110,CX,FB.110,ACH,hDeltaE,left,central
720575940610137969,FB.912,CX,FB.912,ACH,vDeltaF,left,central
720575940637794163,FB.1035,CX,FB.1035,SER,vDeltaA_b,right,central
720575940618133371,FB.297,CX,FB.297,ACH,FC2B,right,central
720575940605124482,FB.751,CX,FB.751,GLUT,FB3B,right,central
720575940646707076,FB.679,CX,FB.679,GLUT,FB3B,left,central
720575940612824978,FB.776,CX,FB.776,ACH,FC1D,left,central
720575940610908057,FB.349,CX,FB.349,GLUT,FB6U,left,central
720575940604125105,FB.1119,CX,FB.1119,ACH,FC1D,right,central
720575940623310780,FB.498,CX,FB.498,ACH,hDeltaJ,left,central
720575940618198977,NO.FB.18,CX,NO.FB.18,ACH,PFNd,right,central
720575940628029378,FB.127,CX,FB.127,ACH,hDeltaF,left,central
720575940631814085,FB.815,CX,FB.815,DA,FB2I_a,left,central
720575940639924176,FB.365,CX,FB.365,GLUT,FB6X,left,central
720575940639596507,FB.635,CX,FB.635,ACH,hDeltaJ,left,central
720575940619067374,FB.404,CX,FB.404,unknown,FB2B,right,central
720575940625932275,FB.MB_ML.11,CX,FB.MB_ML.11,SER,PFR,left,central
720575940623261703,FB.1377,CX,FB.1377,unknown,vDeltaM,right,central
720575940606615561,FB.1184,CX,FB.1184,ACH,vDeltaL,left,central
720575940607287305,NO.FB.48,CX,NO.FB.48,ACH,PFNd,left,central
720575940606681099,FB.928,CX,FB.928,ACH,FC1C,right,central
720575940619100180,FB.387,CX,FB.387,GLUT,FB2J_b,left,central
720575940604518432,NO.71,CX,NO.71,ACH,PFNv,right,central
720575940630814762,FB.402,CX,FB.402,ACH,hDeltaI,right,central
720575940628471868,FB.1128,CX,FB.1128,ACH,vDeltaK,left,central
720575940628766780,FB.824,CX,FB.824,ACH,vDeltaE,right,central
720575940619673664,FB.343,CX,FB.343,GLUT,FB2G,right,central
720575940629864515,FB.1238,CX,FB.1238,ACH,vDeltaA_a,right,central
720575940627046479,FB.1199,CX,FB.1199,GLUT,FB9C,left,central
720575940619051088,NO.141,CX,NO.141,ACH,PFNm,left,central
720575940632830056,SMP.FB.17,CX,SMP.FB.17,GLUT,FB6C,right,central
720575940616200298,FB.792,CX,FB.792,GLUT,SA1,right,central
720575940620443764,NO.FB.122,CX,NO.FB.122,SER,PFNp,right,central
720575940628144254,FB.537,CX,FB.537,GLUT,FB2I_a,right,central
720575940640039040,FB.40,CX,FB.40,DA,FB4M,left,central
720575940615921803,CRE.FB.36,CX,CRE.FB.36,SER,FB4F_a,right,central
720575940609843349,NO.281,CX,NO.281,DA,PFNp,right,central
720575940612972693,FB.500,CX,FB.500,ACH,hDeltaJ,left,central
720575940623392949,FB.432,CX,FB.432,unknown,PFGs,left,central
720575940625637562,FB.263,CX,FB.263,unknown,FC2B,right,central
720575940628029634,NO.FB.33,CX,NO.FB.33,ACH,PFNd,left,central
720575940608352451,FB.1043,CX,FB.1043,SER,vDeltaA_b,left,central
720575940628668610,FB.970,CX,FB.970,GLUT,FB9A,right,central
720575940631552204,FB.1167,CX,FB.1167,ACH,vDeltaM,right,central
720575940625899751,FB.863,CX,FB.863,GLUT,FB1F,left,central
720575940629111035,FB.CRE.19,CX,FB.CRE.19,ACH,FS1A,right,central
720575940625146109,FB.376,CX,FB.376,GLUT,FB5W,left,central
720575940625424642,NO.FB.54,CX,NO.FB.54,ACH,PFNp,right,central
720575940627243267,AOTU.FB.42,TuBu,AOTU.FB.42,ACH,TuBu09,left,central
720575940627357969,FB.191,CX,FB.191,GLUT,FB4P,left,central
720575940631863583,FB.301,CX,FB.301,GLUT,FB5N,left,central
720575940621132065,NO.FB.101,CX,NO.FB.101,unknown,PFNp,right,central
720575940624163109,NO.127,CX,NO.127,ACH,PFNm,left,central
720575940615250235,FB.1181,CX,FB.1181,ACH,vDeltaI_b,right,central
720575940628078908,AOTU.FB.39,TuBu,AOTU.FB.39,ACH,TuBu03,left,central
720575940616511813,FB.409,CX,FB.409,GLUT,FB7K,left,central
720575940623540557,FB.603,CX,FB.603,ACH,vDeltaG,left,central
720575940630815059,SMP.1258,CX,SMP.1258,GLUT,FB7F,right,central
720575940638663000,NO.19,CX,NO.19,ACH,PFNa,right,central
720575940634534255,FB.189,CX,FB.189,unknown,FC2A,right,central
720575940639400307,FB.1311,CX,FB.1311,ACH,vDeltaL,right,central
720575940621050228,FB.210,CX,FB.210,GLUT,FB5O,right,central
720575940629750138,LAL.FB.1,CX,LAL.FB.1,GLUT,FB4I,right,central
720575940619968892,NO.FB.69,CX,NO.FB.69,ACH,PFNp,right,central
720575940638302592,FB.1362,CX,FB.1362,SER,FB4F,left,central
720575940606697858,AOTU.BU.31,TuBu,AOTU.BU.31,ACH,TuBu03,right,central
720575940618772870,FB.851,CX,FB.851,ACH,vDeltaF,left,central
720575940635632023,FB.262,CX,FB.262,DA,PFR,left,central
720575940627194267,FB.304,CX,FB.304,GLUT,FB7G,right,central
720575940653654433,NO.FB.95,CX,NO.FB.95,ACH,vDeltaM,left,central
720575940620476843,FB.1254,CX,FB.1254,unknown,vDeltaI_b,left,central
720575940619428272,FB.1178,CX,FB.1178,ACH,vDeltaM,left,central
720575940609663442,FB.CRE.4,CX,FB.CRE.4,unknown,FR1,left,central
720575940634288595,FB.799,CX,FB.799,GABA,FB4E,right,central
720575940615610836,FB.1232,CX,FB.1232,ACH,vDeltaK,left,central
720575940621132253,FB.1062,CX,FB.1062,ACH,vDeltaB,right,central
720575940602831328,FB.665,CX,FB.665,ACH,vDeltaG,right,central
720575940616839654,FB.1082,CX,FB.1082,ACH,vDeltaA_a,left,central
720575940613300722,LAL.FB.2,CX,LAL.FB.2,GLUT,FB5V,left,central
720575940627653114,EB.80,CX,EB.80,ACH,PEN_b/PEN2,right,central
720575940630520314,FB.98,CX,FB.98,ACH,hDeltaB,left,central
720575940624065038,FB.539,CX,FB.539,GLUT,FB6,right,central
720575940621066776,EB.191,CX,EB.191,GABA,ER3w,right,central
720575940604518944,NO.FB.128,CX,NO.FB.128,ACH,PFNp,left,central
720575940612694568,FB.321,CX,FB.321,GLUT,FB2F_d,left,central
720575940612973096,FB.794,CX,FB.794,SER,hDeltaK,right,central
720575940631257647,FB.90,CX,FB.90,ACH,hDeltaL,left,central
720575940625850938,FB.114,CX,FB.114,ACH,hDeltaF,left,central
720575940631487047,EB.98,CX,EB.98,GABA,ER4d,left,central
720575940626063944,FB.721,CX,FB.721,ACH,FC1A,left,central
720575940623540813,FB.1155,CX,FB.1155,ACH,vDeltaA_b,left,central
720575940637057614,FB.575,CX,FB.575,GLUT,FB6R,right,central
720575940631372369,EB.143,CX,EB.143,ACH,PEN_b/PEN2,left,central
720575940637729370,FB.119,CX,FB.119,ACH,hDeltaL,right,central
720575940619215451,AOTU.FB.51,TuBu,AOTU.FB.51,ACH,TuBu03,left,central
720575940620657243,FB.335,CX,FB.335,GLUT,FB2I_a,left,central
720575940632994399,EB.274,CX,EB.274,GABA,ER3d,left,central
720575940627161700,EB.239,CX,EB.239,GABA,ER3d,right,central
720575940613005937,FB.617,CX,FB.617,ACH,FC2C,left,central
720575940610810482,FB.833,CX,FB.833,ACH,FC1A,left,central
720575940637303415,FB.109,CX,FB.109,ACH,hDeltaE,left,central
720575940626375305,FB.468,CX,FB.468,GLUT,FB5S,left,central
720575940635992718,FB.400,CX,FB.400,GLUT,CB4171,left,central
720575940613497490,NO.125,CX,NO.125,ACH,PFNm,left,central
720575940623131319,FB.755,CX,FB.755,ACH,vDeltaE,left,central
720575940637745853,FB.878,CX,FB.878,ACH,FC1C,right,central
720575940608434883,FB.748,CX,FB.748,GLUT,SAF,left,central
720575940615889638,FB.662,CX,FB.662,ACH,FC3,left,central
720575940621656815,NO.98,CX,NO.98,ACH,PFNm,left,central
720575940626408177,FB.441,CX,FB.441,GLUT,FB6Y,right,central
720575940643922724,FB.555,CX,FB.555,ACH,FC3,right,central
720575940617773865,FB.694,CX,FB.694,ACH,FC1C,left,central
720575940623590221,FB.611,CX,FB.611,ACH,hDeltaJ,right,central
720575940620919646,FB.165,CX,FB.165,GLUT,FB2B,left,central
720575940633305951,AOTU.FB.47,TuBu,AOTU.FB.47,ACH,TuBu03,left,central
720575940632716128,FB.734,CX,FB.734,ACH,vDeltaD,right,central
720575940610974577,LAL.116,unknown,LAL.116,ACH,LAL184,right,central
720575940627653502,CRE.FB.35,CX,CRE.FB.35,GLUT,FB4R,right,central
720575940619658111,EB.330,CX,EB.330,GABA,ER3d,right,central
720575940627669886,FB.972,CX,FB.972,unknown,vDeltaB,left,central
720575940627342211,FB.864,CX,FB.864,GLUT,FB8E,left,central
720575940621656966,AOTU.FB.48,TuBu,AOTU.FB.48,ACH,TuBu03,left,central
720575940625294217,FB.1224,CX,FB.1224,ACH,vDeltaM,right,central
720575940625703824,FB.183,CX,FB.183,GLUT,FB4P,left,central
720575940615463825,FB.298,CX,FB.298,ACH,FC2A,left,central
720575940613268370,FB.160,CX,FB.160,ACH,hDeltaI,right,central
720575940627145627,FB.1280,CX,FB.1280,ACH,vDeltaK,right,central
720575940635239342,NO.129,CX,NO.129,ACH,PFNm,right,central
720575940620428225,CRE.FB.3,CX,CRE.FB.3,GLUT,FB5V,left,central
720575940627424199,FB.596,CX,FB.596,GLUT,FB5P,left,central
720575940610237394,FB.859,CX,FB.859,GLUT,FB7M,left,central
720575940634076115,FB.709,CX,FB.709,GLUT,FB3B,left,central
720575940633437176,FB.51,CX,FB.51,ACH,hDeltaH,left,central
720575940627227654,SMP.FB.7,CX,SMP.FB.7,GLUT,FB6C,right,central
720575940625392650,FB.106,CX,FB.106,ACH,hDeltaF,left,central
720575940623066126,SLP.FB.16,CX,SLP.FB.16,GLUT,FB9C,left,central
720575940606436384,FB.538,CX,FB.538,GLUT,FB4Z,right,central
720575940624180263,EB.162,CX,EB.162,GABA,ER4d,left,central
720575940629079084,FB.1277,CX,FB.1277,unknown,FS2,right,central
720575940631372845,FB.1093,CX,FB.1093,ACH,vDeltaI_b,right,central
720575940633797677,FB.461,CX,FB.461,SER,PFGs,right,central
720575940614530098,FB.371,CX,FB.371,ACH,FC2B,right,central
720575940615283771,FB.1331,CX,FB.1331,ACH,vDeltaM,right,central
720575940616856645,FB.607,CX,FB.607,ACH,FC3,left,central
720575940619084891,SLP.FB.10,CX,SLP.FB.10,GLUT,FB8A,right,central
720575940608140380,FB.49,CX,FB.49,DA,FB4M,right,central
720575940636271706,FB.1313,CX,FB.1313,ACH,vDeltaM,right,central
720575940632880224,AOTU.BU.41,TuBu,AOTU.BU.41,ACH,TuBu09,right,central
720575940635223152,FB.556,CX,FB.556,GLUT,FB8I,left,central
720575940625556611,FB.532,CX,FB.532,ACH,vDeltaI_a,right,central
720575940626605211,FB.1028,CX,FB.1028,ACH,vDeltaB,right,central
720575940632372380,FB.716,CX,FB.716,ACH,vDeltaF,left,central
720575940638647459,FB.1143,CX,FB.1143,GLUT,SA1,right,central
720575940630979748,FB.953,CX,FB.953,ACH,vDeltaC,left,central
720575940624295096,FB.845,CX,FB.845,ACH,FC2B,left,central
720575940611974354,FB.1338,CX,FB.1338,ACH,FS3,right,central
